Date,code,open,high,low,close,volume,dividends,stock splits
2014-07-15,1299.HK,35.946,36.268,35.854,35.9,22298279,0.0,0.0
2014-07-15,1398.HK,3.85,3.8569999999999998,3.812,3.827,157201153,0.0,0.0
2014-07-15,1928.HK,42.358000000000004,42.394,41.446000000000005,41.738,8339817,0.0,0.0
2014-07-15,2318.HK,26.688000000000002,26.799,26.509,26.576,15308954,0.0,0.0
2014-07-16,0001.HK,78.609,78.834,78.10300000000001,78.384,2857208,0.0,0.0
2014-07-16,0011.HK,99.898,99.975,99.355,99.743,946451,0.0,0.0
2014-07-16,0027.HK,59.583999999999996,60.155,59.251000000000005,59.727,4766776,0.0,0.0
2014-07-16,1299.HK,35.992,36.406,35.9,36.268,18542531,0.0,0.0
2014-07-16,1398.HK,3.812,3.835,3.804,3.812,122067863,0.0,0.0
2014-07-16,1928.HK,41.483000000000004,41.702,40.972,41.155,12395120,0.0,0.0
2014-07-16,2318.HK,26.576,26.665,26.263,26.353,23911462,0.0,0.0
2014-07-17,0001.HK,79.227,79.227,77.878,78.21600000000001,2662308,0.0,0.0
2014-07-17,0011.HK,99.82,100.053,99.51,99.743,475254,0.0,0.0
2014-07-17,0027.HK,59.489,59.489,58.442,59.013000000000005,6685458,0.0,0.0
2014-07-17,1299.HK,36.268,36.681,36.13,36.544000000000004,13570904,0.0,0.0
2014-07-17,1398.HK,3.827,3.827,3.773,3.804,164115626,0.0,0.0
2014-07-17,1928.HK,40.426,40.972,40.316,40.644,18953630,0.0,0.0
2014-07-17,2318.HK,26.509,26.509,26.195999999999998,26.33,12520570,0.0,0.0
2014-07-18,0001.HK,77.429,78.15899999999999,77.26,77.878,3405932,0.0,0.0
2014-07-18,0011.HK,99.12200000000001,99.898,98.96700000000001,99.82,356308,0.0,0.0
2014-07-18,0027.HK,58.251000000000005,58.632,57.775,58.442,7243407,0.0,0.0
2014-07-18,1299.HK,36.038000000000004,36.59,36.038000000000004,36.36,12226639,0.0,0.0
2014-07-18,1398.HK,3.766,3.812,3.75,3.804,149692713,0.0,0.0
2014-07-18,1928.HK,39.369,40.243,39.259,39.551,28351651,0.0,0.0
2014-07-18,2318.HK,26.174,26.308000000000003,25.951,26.174,14983194,0.0,0.0
2014-07-21,0001.HK,78.27199999999999,78.27199999999999,77.148,77.204,3840150,0.0,0.0
2014-07-21,0011.HK,99.898,99.975,99.355,99.975,529477,0.0,0.0
2014-07-21,0027.HK,58.156000000000006,60.726000000000006,58.156000000000006,60.25,16416510,0.0,0.0
2014-07-21,1299.HK,36.544000000000004,36.727,36.452,36.498000000000005,9679895,0.0,0.0
2014-07-21,1398.HK,3.812,3.827,3.7889999999999997,3.804,199921991,0.0,0.0
2014-07-21,1928.HK,39.879,40.79,39.77,40.461999999999996,20953425,0.0,0.0
2014-07-21,2318.HK,26.174,26.263,25.973000000000003,25.995,12397770,0.0,0.0
2014-07-22,0001.HK,77.204,78.553,77.204,78.44,5604332,0.0,0.0
2014-07-22,0011.HK,99.587,100.67299999999999,99.51,100.441,1407731,0.0,0.0
2014-07-22,0027.HK,59.394,60.536,59.251000000000005,60.25,10327657,0.0,0.0
2014-07-22,1299.HK,36.819,37.739000000000004,36.544000000000004,37.693000000000005,33138779,0.0,0.0
2014-07-22,1398.HK,3.819,3.88,3.804,3.865,360056944,0.0,0.0
2014-07-22,1928.HK,40.389,41.301,40.28,41.155,18607051,0.0,0.0
2014-07-22,2318.HK,26.285999999999998,26.755,26.107,26.665,26978326,0.0,0.0
2014-07-23,0001.HK,78.27199999999999,78.946,78.21600000000001,78.834,6526228,0.0,0.0
2014-07-23,0011.HK,100.67299999999999,100.751,100.285,100.67299999999999,1137685,0.0,0.0
2014-07-23,0027.HK,60.25,61.107,60.107,60.678000000000004,7454571,0.0,0.0
2014-07-23,1299.HK,37.693000000000005,38.015,37.325,37.969,23823224,0.0,0.0
2014-07-23,1398.HK,3.865,3.926,3.8569999999999998,3.926,313376947,0.0,0.0
2014-07-23,1928.HK,41.336999999999996,41.702,41.155,41.373000000000005,8603011,0.0,0.0
2014-07-23,2318.HK,26.776999999999997,27.693,26.776999999999997,27.648000000000003,52630528,0.0,0.0
2014-07-24,0001.HK,79.227,79.283,78.384,78.834,4636089,0.0,0.0
2014-07-24,0011.HK,100.82799999999999,100.82799999999999,100.363,100.82799999999999,1531296,0.0,0.0
2014-07-24,0027.HK,60.916000000000004,61.012,59.917,60.869,7090794,0.0,0.0
2014-07-24,1299.HK,38.152,38.152,37.601,37.785,27405420,0.0,0.0
2014-07-24,1398.HK,3.9419999999999997,3.98,3.9419999999999997,3.972,358333313,0.0,0.0
2014-07-24,1928.HK,41.629,41.702,40.972,41.556000000000004,9834900,0.0,0.0
2014-07-24,2318.HK,27.938000000000002,28.988000000000003,27.76,28.675,84624046,0.0,0.0
2014-07-25,0001.HK,78.553,80.23899999999999,78.553,80.126,6385346,0.0,0.0
2014-07-25,0011.HK,100.82799999999999,100.984,100.053,100.984,1512577,0.0,0.0
2014-07-25,0027.HK,60.441,61.012,60.012,60.583,6148417,0.0,0.0
2014-07-25,1299.HK,38.888000000000005,38.888000000000005,37.555,38.06,42055680,0.0,0.0
2014-07-25,1398.HK,3.988,4.003,3.957,3.98,291239996,0.0,0.0
2014-07-25,1928.HK,41.993,42.066,41.082,41.118,8563750,0.0,0.0
2014-07-25,2318.HK,28.921,28.965999999999998,28.273000000000003,28.741999999999997,39060226,0.0,0.0
2014-07-28,0001.HK,80.351,80.632,79.733,80.351,4213962,0.0,0.0
2014-07-28,0011.HK,100.82799999999999,101.604,100.751,100.82799999999999,1032701,0.0,0.0
2014-07-28,0027.HK,60.583,62.201,60.441,62.106,12930824,0.0,0.0
2014-07-28,1299.HK,37.785,38.796,37.785,38.198,33132603,0.0,0.0
2014-07-28,1398.HK,4.003,4.0489999999999995,3.995,4.041,307851700,0.0,0.0
2014-07-28,1928.HK,41.41,42.138999999999996,41.00899999999999,41.519,13398810,0.0,0.0
2014-07-28,2318.HK,28.698,29.301,28.698,29.1,37116226,0.0,0.0
2014-07-29,0001.HK,80.351,82.711,80.07,82.654,5063804,0.0,0.0
2014-07-29,0011.HK,100.82799999999999,101.294,100.363,100.984,943939,0.0,0.0
2014-07-29,0027.HK,62.535,63.153,62.248999999999995,62.82,12866141,0.0,0.0
2014-07-29,1299.HK,38.428000000000004,38.428000000000004,37.693000000000005,38.198,24174122,0.0,0.0
2014-07-29,1398.HK,4.056,4.056,4.018,4.041,305195452,0.0,0.0
2014-07-29,1928.HK,41.92,42.285,41.665,42.066,12938984,0.0,0.0
2014-07-29,2318.HK,29.39,29.658,29.256,29.613000000000003,47161012,0.0,0.0
2014-07-30,0001.HK,83.272,85.40799999999999,83.04799999999999,84.509,10355199,0.0,0.0
2014-07-30,0011.HK,101.061,102.302,101.061,102.302,2174337,0.0,0.0
2014-07-30,0027.HK,62.82,64.01,61.821000000000005,62.106,12941334,0.0,0.0
2014-07-30,1299.HK,38.152,38.428000000000004,37.969,38.106,30042313,0.0,0.0
2014-07-30,1398.HK,4.056,4.087,4.041,4.072,403776526,0.0,0.0
2014-07-30,1928.HK,42.285,42.75899999999999,41.847,42.211999999999996,19570402,0.0,0.0
2014-07-30,2318.HK,29.725,30.149,29.502,29.658,54030350,0.0,0.0
2014-07-31,0001.HK,84.228,85.07,83.835,84.677,7455707,0.0,0.0
2014-07-31,0011.HK,101.604,102.38,101.604,102.225,1113027,0.0,0.0
2014-07-31,0027.HK,62.915,63.248000000000005,61.63,62.772,9166918,0.0,0.0
2014-07-31,1299.HK,38.014,38.611999999999995,37.969,38.474000000000004,20468611,0.0,0.0
2014-07-31,1398.HK,4.087,4.095,4.056,4.079,317309739,0.0,0.0
2014-07-31,1928.HK,42.503,42.503,41.738,42.03,10192152,0.0,0.0
2014-07-31,2318.HK,29.971,30.038,29.479,29.703000000000003,28977836,0.0,0.0
2014-08-01,0001.HK,83.72200000000001,84.00299999999999,79.957,80.688,20966100,0.0,0.0
2014-08-01,0011.HK,101.759,102.22399999999999,101.37100000000001,101.682,976358,0.0,0.0
2014-08-01,0027.HK,61.391999999999996,62.486999999999995,61.059,61.297,11637167,0.0,0.0
2014-08-01,1299.HK,38.474000000000004,39.071999999999996,38.29,38.658,26301261,0.0,0.0
2014-08-01,1398.HK,4.034,4.056,4.003,4.011,274640591,0.0,0.0
2014-08-01,1928.HK,41.556000000000004,41.88399999999999,40.972,41.155,13386564,0.0,0.0
2014-08-01,2318.HK,29.479,29.658,29.166999999999998,29.278000000000002,45694544,0.0,0.0
2014-08-04,0001.HK,80.351,81.194,79.957,80.688,6744989,0.0,0.0
2014-08-04,0011.HK,102.22399999999999,102.302,101.21600000000001,101.992,831142,0.0,0.0
2014-08-04,0027.HK,61.916000000000004,62.43899999999999,61.202,61.488,4368682,0.0,0.0
2014-08-04,1299.HK,38.611999999999995,38.842,38.336,38.658,14259134,0.0,0.0
2014-08-04,1398.HK,4.056,4.064,4.026,4.0489999999999995,153750294,0.0,0.0
2014-08-04,1928.HK,41.373000000000005,41.665,41.082,41.373000000000005,5343578,0.0,0.0
2014-08-04,2318.HK,29.456999999999997,29.993000000000002,29.144000000000002,29.725,29444200,0.0,0.0
2014-08-05,0001.HK,81.194,81.25,80.014,80.351,4830705,0.0,0.0
2014-08-05,0011.HK,101.449,101.759,100.208,100.51799999999999,1735314,0.0,0.0
2014-08-05,0027.HK,61.488,61.488,59.965,60.916000000000004,6442044,0.0,0.0
2014-08-05,1299.HK,38.704,38.842,38.382,38.611999999999995,11300447,0.0,0.0
2014-08-05,1398.HK,4.079,4.079,3.98,4.011,163254693,0.0,0.0
2014-08-05,1928.HK,41.556000000000004,41.556000000000004,40.754,40.9,7162300,0.0,0.0
2014-08-05,2318.HK,29.68,29.77,29.323,29.435,21576716,0.0,0.0
2014-08-06,0001.HK,80.126,80.632,79.957,80.46300000000001,2537884,0.0,0.0
2014-08-06,0011.HK,100.053,100.751,100.053,100.67299999999999,1093380,0.0,0.0
2014-08-06,0027.HK,60.441,60.631,59.631,60.393,7019378,0.0,0.0
2014-08-06,1299.HK,38.611999999999995,38.75,38.336,38.658,9327799,0.0,0.0
2014-08-06,1398.HK,4.011,4.011,3.957,3.995,173942501,0.0,0.0
2014-08-06,1928.HK,40.571999999999996,40.9,40.461999999999996,40.499,10850110,0.0,0.0
2014-08-06,2318.HK,29.323,29.323,28.741999999999997,29.234,20672910,0.0,0.0
2014-08-07,0001.HK,79.845,80.8,79.508,80.407,4652982,0.0,0.0
2014-08-07,0011.HK,100.67299999999999,101.604,100.596,101.52600000000001,825854,0.0,0.0
2014-08-07,0027.HK,58.06100000000001,58.06100000000001,56.157,56.538000000000004,35807149,0.0,0.0
2014-08-07,1299.HK,38.611999999999995,38.611999999999995,38.06,38.244,21383315,0.0,0.0
2014-08-07,1398.HK,3.988,3.988,3.926,3.949,208939303,0.0,0.0
2014-08-07,1928.HK,39.113,39.113,37.619,38.166,54656535,0.0,0.0
2014-08-07,2318.HK,29.01,29.301,28.854,28.921,17069016,0.0,0.0
2014-08-08,0001.HK,79.62100000000001,80.46300000000001,78.49600000000001,78.609,8279494,0.0,0.0
2014-08-08,0011.HK,100.82799999999999,101.914,100.82799999999999,101.139,929576,0.0,0.0
2014-08-08,0027.HK,56.157,56.871,55.253,56.681000000000004,16870853,0.0,0.0
2014-08-08,1299.HK,38.29,38.52,37.830999999999996,38.06,14552534,0.0,0.0
2014-08-08,1398.HK,3.9419999999999997,3.965,3.888,3.9339999999999997,185259362,0.0,0.0
2014-08-08,1928.HK,37.765,38.129,37.218,37.946999999999996,23242550,0.0,0.0
2014-08-08,2318.HK,28.741999999999997,29.01,28.385,28.72,18371166,0.0,0.0
2014-08-11,0001.HK,79.227,81.025,79.171,80.744,4973362,0.0,0.0
2014-08-11,0011.HK,101.294,101.992,101.21600000000001,101.914,660547,0.0,0.0
2014-08-11,0027.HK,56.776,56.824,55.967,56.11,11333237,0.0,0.0
2014-08-11,1299.HK,38.152,39.21,38.152,39.164,17593824,0.0,0.0
2014-08-11,1398.HK,3.995,4.018,3.965,4.003,136208352,0.0,0.0
2014-08-11,1928.HK,38.093,38.311,37.619,38.02,17319507,0.0,0.0
2014-08-11,2318.HK,29.076999999999998,29.658,28.875999999999998,29.435,22368232,0.0,0.0
2014-08-12,0001.HK,81.194,81.699,80.351,81.643,4212725,0.0,0.0
2014-08-12,0011.HK,102.22399999999999,102.38,101.449,101.992,1155816,0.0,0.0
2014-08-12,0027.HK,55.872,56.776,55.872,56.49,6793163,0.0,0.0
2014-08-12,1299.HK,38.988,39.496,38.758,39.45,20238110,0.16,0.0
2014-08-12,1398.HK,4.003,4.011,3.98,4.011,118706427,0.0,0.0
2014-08-12,1928.HK,38.056,38.311,37.801,38.056,13111233,0.0,0.0
2014-08-12,2318.HK,29.479,29.479,28.943,29.189,24323118,0.0,0.0
2014-08-13,0001.HK,81.25,81.868,81.081,81.643,3014612,0.0,0.0
2014-08-13,0011.HK,102.069,102.069,101.294,101.837,801582,0.0,0.0
2014-08-13,0027.HK,55.872,57.062,55.681000000000004,57.013999999999996,9871473,0.0,0.0
2014-08-13,1299.HK,39.542,39.957,39.126999999999995,39.819,21526154,0.0,0.0
2014-08-13,1398.HK,4.018,4.0489999999999995,3.995,4.041,192158999,0.0,0.0
2014-08-13,1928.HK,38.02,38.384,37.801,38.311,14700059,0.0,0.0
2014-08-13,2318.HK,29.189,29.636,28.988000000000003,29.613000000000003,21996964,0.0,0.0
2014-08-14,0001.HK,81.98,82.037,80.8,81.025,3381411,0.0,0.0
2014-08-14,0011.HK,102.302,102.302,101.294,101.992,662077,0.0,0.0
2014-08-14,0027.HK,57.251999999999995,58.20399999999999,56.919,57.633,10946877,0.0,0.0
2014-08-14,1299.HK,40.141999999999996,40.419000000000004,39.911,40.05,17180515,0.0,0.0
2014-08-14,1398.HK,4.056,4.056,3.995,4.018,174076160,0.0,0.0
2014-08-14,1928.HK,38.494,39.369,38.275,38.749,20042093,0.0,0.0
2014-08-14,2318.HK,29.747,29.904,29.368000000000002,29.456999999999997,24930360,0.0,0.0
2014-08-15,0001.HK,81.92399999999999,81.98,80.91199999999999,81.194,3026162,0.0,0.0
2014-08-15,0011.HK,101.992,102.38,101.682,101.992,772275,0.0,0.0
2014-08-15,0027.HK,58.156000000000006,58.156000000000006,56.776,57.157,7820900,0.0,0.0
2014-08-15,1299.HK,40.234,40.326,39.542,39.634,11887561,0.0,0.0
2014-08-15,1398.HK,4.0489999999999995,4.0489999999999995,4.011,4.026,112218789,0.0,0.0
2014-08-15,1928.HK,38.64,39.223,38.64,38.821999999999996,16667312,0.0,0.0
2014-08-15,2318.HK,29.524,29.77,29.256,29.546,16925634,0.0,0.0
2014-08-18,0001.HK,80.744,81.137,79.957,80.91199999999999,3638426,0.0,0.0
2014-08-18,0011.HK,102.148,102.148,101.053,101.523,696166,1.1,0.0
2014-08-18,0027.HK,56.919,57.062,56.348,56.966,5847538,0.0,0.0
2014-08-18,1299.HK,39.404,39.496,38.896,39.126999999999995,18834823,0.0,0.0
2014-08-18,1398.HK,4.041,4.041,3.972,4.011,131017556,0.0,0.0
2014-08-18,1928.HK,39.004,39.004,38.494,38.749,9109578,0.0,0.0
2014-08-18,2318.HK,29.323,29.658,29.256,29.524,18465512,0.0,0.0
2014-08-19,0001.HK,81.755,82.486,80.91199999999999,82.374,3705250,0.0,0.0
2014-08-19,0011.HK,101.835,103.087,101.366,103.087,963828,0.0,0.0
2014-08-19,0027.HK,56.348,59.156000000000006,56.348,58.918,18272246,0.0,0.0
2014-08-19,1299.HK,39.034,40.003,38.85,39.634,15919147,0.0,0.0
2014-08-19,1398.HK,4.034,4.041,3.98,4.011,172718785,0.0,0.0
2014-08-19,1928.HK,38.567,39.842,38.567,39.551,17654597,0.0,0.0
2014-08-19,2318.HK,29.658,29.658,29.278000000000002,29.39,22574264,0.0,0.0
2014-08-20,0001.HK,82.31700000000001,83.947,82.037,82.935,6340748,0.0,0.0
2014-08-20,0011.HK,103.4,103.478,102.618,103.4,1618725,0.0,0.0
2014-08-20,0027.HK,59.869,59.869,58.347,58.632,15265152,0.0,0.0
2014-08-20,1299.HK,40.326,40.603,39.773,40.510999999999996,23881915,0.0,0.0
2014-08-20,1398.HK,4.026,4.026,3.972,3.995,111161165,0.0,0.0
2014-08-20,1928.HK,40.025,40.025,39.186,39.259,12446750,0.0,0.0
2014-08-20,2318.HK,29.703000000000003,29.703000000000003,29.122,29.189,32515078,0.0,0.0
2014-08-21,0001.HK,82.76700000000001,83.61,82.31700000000001,82.542,5288193,0.0,0.0
2014-08-21,0011.HK,103.634,103.947,103.087,103.634,1203740,0.0,0.0
2014-08-21,0027.HK,58.632,59.06,57.775,58.537,11786634,0.0,0.0
2014-08-21,1299.HK,40.188,40.234,39.634,39.819,18590106,0.0,0.0
2014-08-21,1398.HK,3.995,4.003,3.926,3.965,211062165,0.0,0.0
2014-08-21,1928.HK,39.259,39.296,38.166,38.858000000000004,15053541,0.0,0.0
2014-08-21,2318.HK,29.234,29.256,28.541,28.809,43395058,0.0,0.0
2014-08-22,0001.HK,83.61,83.61,81.755,82.037,4430696,0.0,0.0
2014-08-22,0011.HK,103.713,103.947,103.165,103.713,718576,0.0,0.0
2014-08-22,0027.HK,58.537,59.251000000000005,58.299,58.394,5123638,0.0,0.0
2014-08-22,1299.HK,39.819,40.096,39.588,40.003,16758026,0.0,0.0
2014-08-22,1398.HK,3.98,4.011,3.965,3.995,147659623,0.0,0.0
2014-08-22,1928.HK,38.711999999999996,39.077,38.457,38.676,6982336,0.0,0.0
2014-08-22,2318.HK,29.122,29.412,28.921,29.368000000000002,33860952,0.0,0.0
2014-08-25,0001.HK,81.755,83.441,81.755,83.16,3390766,0.0,0.0
2014-08-25,0011.HK,103.947,103.947,103.4,103.791,885869,0.0,0.0
2014-08-25,0027.HK,58.06100000000001,58.775,57.823,57.966,6358374,0.0,0.0
2014-08-25,1299.HK,39.865,40.788000000000004,39.68,40.419000000000004,14752105,0.0,0.0
2014-08-25,1398.HK,3.988,4.0489999999999995,3.957,4.026,213656454,0.0,0.0
2014-08-25,1928.HK,38.711999999999996,39.223,38.457,38.53,7197896,0.0,0.0
2014-08-25,2318.HK,29.122,29.368000000000002,28.875999999999998,29.234,22676804,0.0,0.0
2014-08-26,0001.HK,83.16,83.21700000000001,82.374,82.935,3343512,0.0,0.0
2014-08-26,0011.HK,103.791,104.025,103.556,103.713,611451,0.0,0.0
2014-08-26,0027.HK,57.918,57.918,57.157,57.20399999999999,8072889,0.0,0.0
2014-08-26,1299.HK,40.141999999999996,40.373000000000005,39.957,40.05,14070484,0.0,0.0
2014-08-26,1398.HK,4.026,4.034,4.011,4.011,101365183,0.0,0.0
2014-08-26,1928.HK,38.275,38.858000000000004,38.166,38.202,10794679,0.0,0.0
2014-08-26,2318.HK,29.144000000000002,29.301,28.965999999999998,29.144000000000002,17296284,0.0,0.0
2014-08-27,0001.HK,82.935,83.385,81.587,82.09200000000001,3358298,0.0,0.0
2014-08-27,0011.HK,103.634,103.947,103.087,103.4,636321,0.0,0.0
2014-08-27,0027.HK,56.919,57.395,55.824,56.348,13655478,0.0,0.0
2014-08-27,1299.HK,39.819,39.865,39.542,39.588,18535305,0.0,0.0
2014-08-27,1398.HK,4.026,4.034,3.972,3.98,181192325,0.0,0.0
2014-08-27,1928.HK,37.946999999999996,38.348,37.801,37.91,9892763,0.0,0.0
2014-08-27,2318.HK,29.1,29.323,28.72,28.831999999999997,17420932,0.0,0.0
2014-08-28,0001.HK,81.868,82.31700000000001,80.351,80.57600000000001,4856567,0.0,0.0
2014-08-28,0011.HK,103.556,103.556,102.618,102.852,642748,0.0,0.0
2014-08-28,0027.HK,56.253,56.728,55.206,55.872,13617547,0.0,0.0
2014-08-28,1299.HK,39.865,39.911,39.173,39.265,18422736,0.0,0.0
2014-08-28,1398.HK,4.011,4.011,3.9189999999999996,3.9339999999999997,216560296,0.0,0.0
2014-08-28,1928.HK,37.838,37.91,36.926,37.437,21560380,0.0,0.0
2014-08-28,2318.HK,29.01,29.1,28.43,28.474,26821912,0.0,0.0
2014-08-29,0001.HK,79.845,80.57600000000001,79.059,79.396,8154550,0.0,0.0
2014-08-29,0011.HK,103.243,103.243,101.835,102.383,1244015,0.0,0.0
2014-08-29,0027.HK,55.396,55.729,53.825,55.586000000000006,19036787,0.0,0.0
2014-08-29,1299.HK,39.634,39.634,38.85,39.034,17175491,0.0,0.0
2014-08-29,1398.HK,3.9419999999999997,3.957,3.903,3.9339999999999997,266803492,0.0,0.0
2014-08-29,1928.HK,36.999,37.364000000000004,35.796,36.817,26998263,0.0,0.0
2014-08-29,2318.HK,28.363000000000003,28.43,28.05,28.184,28749480,0.0,0.0
2014-09-01,0001.HK,79.391,80.63600000000001,79.278,80.07,3290053,0.638,0.0
2014-09-01,0011.HK,102.226,103.243,101.835,102.07,511162,0.0,0.0
2014-09-01,0027.HK,55.063,55.396,53.54,53.968,16977428,0.0,0.0
2014-09-01,1299.HK,38.758,40.188,38.758,39.727,19577292,0.0,0.0
2014-09-01,1398.HK,3.911,3.9189999999999996,3.88,3.8960000000000004,273092395,0.0,0.0
2014-09-01,1928.HK,36.416,36.489000000000004,35.431999999999995,35.65,30375361,0.0,0.0
2014-09-01,2318.HK,28.05,28.318,27.871,28.005,20621054,0.0,0.0
2014-09-02,0001.HK,80.24,80.692,79.73,79.957,2424495,0.0,0.0
2014-09-02,0011.HK,101.835,102.852,101.835,102.539,953615,0.0,0.0
2014-09-02,0027.HK,53.92100000000001,55.11,53.92100000000001,54.301,12129768,0.0,0.0
2014-09-02,1299.HK,39.68,39.865,39.080999999999996,39.45,16447945,0.0,0.0
2014-09-02,1398.HK,3.873,3.8960000000000004,3.835,3.865,275755159,0.0,0.0
2014-09-02,1928.HK,35.505,36.088,35.431999999999995,35.578,17100268,0.0,0.0
2014-09-02,2318.HK,27.961,28.296,27.737,28.162,19993976,0.0,0.0
2014-09-03,0001.HK,79.957,82.445,79.844,82.219,9538172,0.0,0.0
2014-09-03,0011.HK,102.07,103.243,101.914,103.243,1156232,0.0,0.0
2014-09-03,0027.HK,54.254,54.73,53.397,54.538999999999994,14694152,0.0,0.0
2014-09-03,1299.HK,39.727,40.603,39.404,40.603,22422874,0.0,0.0
2014-09-03,1398.HK,3.888,4.0489999999999995,3.88,4.041,463439257,0.0,0.0
2014-09-03,1928.HK,35.286,35.541,34.994,35.321999999999996,27119358,0.0,0.0
2014-09-03,2318.HK,28.229,29.211,28.184,29.166999999999998,31109446,0.0,0.0
2014-09-04,0001.HK,81.54,81.597,80.296,81.08800000000001,6996772,0.0,0.0
2014-09-04,0011.HK,103.243,103.478,102.774,103.321,1077502,0.0,0.0
2014-09-04,0027.HK,54.349,55.158,54.206,54.681999999999995,10554590,0.0,0.0
2014-09-04,1299.HK,40.326,40.465,39.496,40.096,27887824,0.0,0.0
2014-09-04,1398.HK,4.041,4.079,4.026,4.056,478684199,0.0,0.0
2014-09-04,1928.HK,35.286,35.796,35.213,35.505,18881493,0.0,0.0
2014-09-04,2318.HK,29.435,29.68,29.189,29.590999999999998,34804414,0.0,0.0
2014-09-05,0001.HK,80.579,80.862,80.014,80.127,7048637,0.0,0.0
2014-09-05,0011.HK,103.165,103.4,103.009,103.165,691988,0.0,0.0
2014-09-05,0027.HK,55.063,55.158,53.586999999999996,53.92100000000001,11646134,0.0,0.0
2014-09-05,1299.HK,39.957,40.234,39.819,39.957,13157194,0.0,0.0
2014-09-05,1398.HK,4.087,4.087,4.026,4.079,499410749,0.0,0.0
2014-09-05,1928.HK,35.359,35.541,34.63,35.14,22816530,0.0,0.0
2014-09-05,2318.HK,29.747,29.747,29.234,29.546,29929578,0.0,0.0
2014-09-08,0001.HK,80.805,80.805,79.78699999999999,79.90100000000001,3939298,0.0,0.0
2014-09-08,0011.HK,103.087,103.087,102.461,102.774,715555,0.0,0.0
2014-09-08,0027.HK,54.063,54.396,53.111999999999995,53.302,9610850,0.0,0.0
2014-09-08,1299.HK,39.865,39.865,39.219,39.634,16523019,0.0,0.0
2014-09-08,1398.HK,4.079,4.087,4.0489999999999995,4.072,283573713,0.0,0.0
2014-09-08,1928.HK,35.578,35.578,34.775999999999996,34.885,12024612,0.0,0.0
2014-09-08,2318.HK,29.703000000000003,29.703000000000003,29.256,29.412,20233916,0.0,0.0
2014-09-10,0001.HK,79.391,79.617,78.26,78.374,5199616,0.0,0.0
2014-09-10,0011.HK,104.025,104.025,102.461,102.539,1376801,0.0,0.0
2014-09-10,0027.HK,52.826,53.016000000000005,51.684,51.827,19770321,0.0,0.0
2014-09-10,1299.HK,39.219,39.496,39.034,39.311,15373393,0.0,0.0
2014-09-10,1398.HK,4.034,4.041,3.972,3.972,351294774,0.0,0.0
2014-09-10,1928.HK,34.01,34.375,33.755,34.083,22074429,0.0,0.0
2014-09-10,2318.HK,29.381,29.426,28.726999999999997,28.93,31652856,0.3149,0.0
2014-09-11,0001.HK,79.44800000000001,79.50399999999999,78.656,78.939,3992299,0.0,0.0
2014-09-11,0011.HK,102.383,102.93,102.07,102.852,491254,0.0,0.0
2014-09-11,0027.HK,51.873999999999995,52.065,51.113,51.589,11845859,0.0,0.0
2014-09-11,1299.HK,39.45,39.819,39.265,39.634,12699584,0.0,0.0
2014-09-11,1398.HK,3.988,3.995,3.9419999999999997,3.957,233537053,0.0,0.0
2014-09-11,1928.HK,34.375,34.375,33.828,33.900999999999996,10107909,0.0,0.0
2014-09-11,2318.HK,29.041999999999998,29.358,28.682,28.816999999999997,28815632,0.0,0.0
2014-09-12,0001.HK,79.335,79.391,78.317,78.656,2774843,0.0,0.0
2014-09-12,0011.HK,103.087,103.087,101.757,102.226,595123,0.0,0.0
2014-09-12,0027.HK,51.446000000000005,52.16,51.208,51.493,9470343,0.0,0.0
2014-09-12,1299.HK,39.311,39.542,39.034,39.45,11465356,0.0,0.0
2014-09-12,1398.HK,3.957,3.98,3.9339999999999997,3.949,160960571,0.0,0.0
2014-09-12,1928.HK,34.229,34.375,33.791,34.01,11406044,0.0,0.0
2014-09-12,2318.HK,29.02,29.065,28.726999999999997,28.816999999999997,17936006,0.0,0.0
2014-09-15,0001.HK,78.656,79.05199999999999,78.03399999999999,78.14699999999999,3138619,0.0,0.0
2014-09-15,0011.HK,102.226,102.774,101.757,102.148,701132,0.0,0.0
2014-09-15,0027.HK,51.16,51.303000000000004,49.161,49.78,17166242,0.0,0.0
2014-09-15,1299.HK,39.219,39.634,38.896,38.988,11681388,0.0,0.0
2014-09-15,1398.HK,3.911,3.949,3.903,3.926,178844453,0.0,0.0
2014-09-15,1928.HK,34.01,34.047,33.281,33.536,8669266,0.0,0.0
2014-09-15,2318.HK,28.546,28.794,28.276,28.343000000000004,27480750,0.0,0.0
2014-09-16,0001.HK,78.14699999999999,79.109,77.752,77.865,2669487,0.0,0.0
2014-09-16,0011.HK,101.992,102.618,101.914,102.383,538102,0.0,0.0
2014-09-16,0027.HK,50.208,50.208,47.82899999999999,48.162,14506250,0.0,0.0
2014-09-16,1299.HK,38.758,39.496,38.619,38.896,11451761,0.0,0.0
2014-09-16,1398.HK,3.827,3.949,3.827,3.8960000000000004,203083110,0.0,0.0
2014-09-16,1928.HK,33.354,33.573,31.969,32.224000000000004,27008783,0.0,0.0
2014-09-16,2318.HK,28.320999999999998,28.636999999999997,28.005,28.05,19949900,0.0,0.0
2014-09-17,0001.HK,79.05199999999999,79.05199999999999,77.638,77.695,4284546,0.0,0.0
2014-09-17,0011.HK,102.07,102.774,101.757,102.07,1335562,0.0,0.0
2014-09-17,0027.HK,49.019,49.114,45.925,46.925,29385604,0.0,0.0
2014-09-17,1299.HK,38.896,39.126999999999995,38.665,38.85,22001090,0.0,0.0
