code,time,price,volume,turnover,ticker_direction,sequence,type,push_data_type
HK.999010,2020-07-30 09:25:46,24925.0,1,24925.0,NEUTRAL,6855078528119996483,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:46,24924.0,1,24924.0,SELL,6855078528119996486,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:46,24926.0,1,24926.0,BUY,6855078528119996535,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:47,24927.0,1,24927.0,BUY,6855078532414963735,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:47,24927.0,1,24927.0,SELL,6855078532414963785,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:47,24927.0,1,24927.0,SELL,6855078532414963792,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:47,24927.0,1,24927.0,SELL,6855078532414963799,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:49,24923.0,1,24923.0,SELL,6855078541004898319,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:50,24926.0,2,49852.0,NEUTRAL,6855078545299865638,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:50,24926.0,1,24926.0,NEUTRAL,6855078545299865645,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:55,24926.0,1,24926.0,NEUTRAL,6855078566774702091,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:55,24927.0,1,24927.0,BUY,6855078566774702098,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:56,24928.0,1,24928.0,BUY,6855078571069669406,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:56,24929.0,1,24929.0,BUY,6855078571069669409,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:57,24926.0,1,24926.0,SELL,6855078575364636691,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:25:59,24926.0,1,24926.0,BUY,6855078583954571279,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24927.0,1,24927.0,BUY,6855078588249538587,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24927.0,1,24927.0,BUY,6855078588249538590,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24927.0,1,24927.0,BUY,6855078588249538597,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24928.0,3,74784.0,BUY,6855078588249538600,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24928.0,1,24928.0,BUY,6855078588249538603,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24928.0,2,49856.0,BUY,6855078588249538606,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:00,24929.0,1,24929.0,BUY,6855078588249538621,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:02,24925.0,1,24925.0,BUY,6855078596839473186,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:03,24926.0,1,24926.0,BUY,6855078601134440459,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:05,24925.0,1,24925.0,NEUTRAL,6855078609724375043,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:07,24925.0,1,24925.0,NEUTRAL,6855078618314309643,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:09,24925.0,1,24925.0,SELL,6855078626904244235,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:09,24924.0,1,24924.0,SELL,6855078626904244238,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24929.0,1,24929.0,BUY,6855078635494178823,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24926.0,2,49852.0,SELL,6855078635494178850,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24929.0,1,24929.0,BUY,6855078635494178861,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24929.0,1,24929.0,BUY,6855078635494178864,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24929.0,1,24929.0,BUY,6855078635494178867,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:11,24928.0,1,24928.0,NEUTRAL,6855078635494178878,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:13,24930.0,1,24930.0,BUY,6855078644084113411,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:15,24929.0,1,24929.0,SELL,6855078652674048027,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:15,24930.0,10,249300.0,NEUTRAL,6855078652674048034,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:16,24930.0,1,24930.0,NEUTRAL,6855078656969015319,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:20,24930.0,1,24930.0,NEUTRAL,6855078674148884487,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:20,24930.0,1,24930.0,NEUTRAL,6855078674148884494,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:20,24931.0,1,24931.0,BUY,6855078674148884505,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:24,24932.0,1,24932.0,BUY,6855078691328753671,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:29,24931.0,1,24931.0,NEUTRAL,6855078712803590163,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:32,24932.0,1,24932.0,NEUTRAL,6855078725688492054,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:33,24932.0,1,24932.0,NEUTRAL,6855078729983459335,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:36,24930.0,9,224370.0,NEUTRAL,6855078742868361235,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:36,24930.0,1,24930.0,NEUTRAL,6855078742868361238,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:37,24931.0,1,24931.0,NEUTRAL,6855078747163328523,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:38,24930.0,1,24930.0,NEUTRAL,6855078751458295847,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:38,24930.0,1,24930.0,NEUTRAL,6855078751458295850,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:40,24929.0,1,24929.0,SELL,6855078760048230415,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:41,24931.0,1,24931.0,NEUTRAL,6855078764343197703,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:46,24932.0,1,24932.0,NEUTRAL,6855078785818034183,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:46,24930.0,1,24930.0,SELL,6855078785818034194,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:46,24930.0,1,24930.0,NEUTRAL,6855078785818034209,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:47,24929.0,15,373935.0,NEUTRAL,6855078790113001483,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:50,24929.0,1,24929.0,NEUTRAL,6855078802997903367,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:52,24930.0,1,24930.0,BUY,6855078811587837955,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:52,24930.0,1,24930.0,BUY,6855078811587837962,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:54,24929.0,1,24929.0,NEUTRAL,6855078820177772551,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,BUY,6855078837357641739,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,3,74790.0,BUY,6855078837357641750,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,5,124650.0,BUY,6855078837357641753,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,BUY,6855078837357641772,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,5,124650.0,BUY,6855078837357641775,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,BUY,6855078837357641782,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,BUY,6855078837357641789,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,BUY,6855078837357641796,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,NEUTRAL,6855078837357641820,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:26:58,24930.0,1,24930.0,NEUTRAL,6855078837357641827,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:01,24933.0,1,24933.0,BUY,6855078850242543627,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:02,24931.0,1,24931.0,SELL,6855078854537510919,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:02,24930.0,1,24930.0,NEUTRAL,6855078854537510958,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:02,24931.0,2,49862.0,BUY,6855078854537510969,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:02,24932.0,1,24932.0,BUY,6855078854537510972,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:02,24930.0,1,24930.0,NEUTRAL,6855078854537510987,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:05,24932.0,1,24932.0,BUY,6855078867422412807,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:07,24932.0,1,24932.0,NEUTRAL,6855078876012347399,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:07,24932.0,1,24932.0,NEUTRAL,6855078876012347422,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:07,24931.0,1,24931.0,SELL,6855078876012347425,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:08,24933.0,1,24933.0,BUY,6855078880307314691,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:11,24933.0,1,24933.0,NEUTRAL,6855078893192216587,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:12,24932.0,1,24932.0,SELL,6855078897487183923,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:16,24930.0,1,24930.0,SELL,6855078914667053059,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:16,24930.0,1,24930.0,SELL,6855078914667053066,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:16,24932.0,1,24932.0,NEUTRAL,6855078914667053073,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:20,24932.0,1,24932.0,NEUTRAL,6855078931846922243,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:23,24932.0,1,24932.0,NEUTRAL,6855078944731824143,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:24,24932.0,1,24932.0,NEUTRAL,6855078949026791431,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:28,24930.0,1,24930.0,NEUTRAL,6855078966206660618,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:32,24933.0,1,24933.0,BUY,6855078983386529853,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:33,24933.0,1,24933.0,BUY,6855078987681497095,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:34,24933.0,1,24933.0,BUY,6855078991976464387,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:37,24932.0,1,24932.0,NEUTRAL,6855079004861366307,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:41,24932.0,1,24932.0,NEUTRAL,6855079022041235463,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:43,24932.0,1,24932.0,BUY,6855079030631170051,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:43,24931.0,1,24931.0,SELL,6855079030631170062,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:46,24931.0,1,24931.0,NEUTRAL,6855079043516071943,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:50,24931.0,1,24931.0,NEUTRAL,6855079060695941131,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:52,24929.0,1,24929.0,SELL,6855079069285875730,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:52,24929.0,4,99716.0,SELL,6855079069285875745,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:52,24929.0,1,24929.0,SELL,6855079069285875756,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:53,24929.0,2,49858.0,BUY,6855079073580843015,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24928.0,1,24928.0,SELL,6855079077875810307,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,1,24929.0,BUY,6855079077875810318,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,2,49858.0,BUY,6855079077875810325,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,2,49858.0,BUY,6855079077875810332,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,5,124645.0,BUY,6855079077875810339,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,1,24929.0,BUY,6855079077875810346,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:54,24929.0,1,24929.0,BUY,6855079077875810353,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:56,24931.0,1,24931.0,BUY,6855079086465744899,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:27:58,24932.0,1,24932.0,NEUTRAL,6855079095055679495,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:02,24929.0,1,24929.0,SELL,6855079112235548691,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:02,24930.0,1,24930.0,NEUTRAL,6855079112235548701,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:03,24928.0,1,24928.0,SELL,6855079116530515971,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:03,24929.0,1,24929.0,NEUTRAL,6855079116530516009,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:04,24928.0,5,124640.0,SELL,6855079120825483298,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:04,24928.0,1,24928.0,SELL,6855079120825483301,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:04,24928.0,1,24928.0,SELL,6855079120825483328,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:06,24930.0,1,24930.0,NEUTRAL,6855079129415417927,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:10,24929.0,1,24929.0,SELL,6855079146595287047,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:10,24929.0,1,24929.0,SELL,6855079146595287054,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:11,24927.0,1,24927.0,SELL,6855079150890254347,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:12,24923.0,1,24923.0,SELL,6855079155185221722,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:13,24924.0,1,24924.0,BUY,6855079159480188958,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:13,24924.0,4,99696.0,BUY,6855079159480188961,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:14,24927.0,1,24927.0,NEUTRAL,6855079163775156263,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:15,24926.0,1,24926.0,NEUTRAL,6855079168070123538,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:16,24926.0,1,24926.0,SELL,6855079172365090823,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:19,24927.0,2,49854.0,NEUTRAL,6855079185249992727,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:20,24928.0,2,49856.0,BUY,6855079189544960007,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:20,24928.0,1,24928.0,BUY,6855079189544960014,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:21,24929.0,1,24929.0,BUY,6855079193839927315,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:21,24929.0,1,24929.0,BUY,6855079193839927318,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:23,24929.0,2,49858.0,NEUTRAL,6855079202429861899,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:25,24930.0,1,24930.0,BUY,6855079211019796483,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:27,24930.0,2,49860.0,NEUTRAL,6855079219609731079,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:28,24931.0,3,74793.0,BUY,6855079223904698395,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:28,24931.0,1,24931.0,BUY,6855079223904698402,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:28,24930.0,1,24930.0,NEUTRAL,6855079223904698435,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:31,24930.0,2,49860.0,NEUTRAL,6855079236789600263,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:32,24930.0,1,24930.0,NEUTRAL,6855079241084567574,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:35,24930.0,2,49860.0,NEUTRAL,6855079253969469447,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:40,24930.0,2,49860.0,NEUTRAL,6855079275444305935,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:44,24931.0,2,49862.0,BUY,6855079292624175131,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:46,24931.0,1,24931.0,BUY,6855079301214109702,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:47,24931.0,1,24931.0,BUY,6855079305509077012,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:48,24931.0,1,24931.0,BUY,6855079309804044291,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:49,24931.0,2,49862.0,NEUTRAL,6855079314099011603,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:51,24931.0,1,24931.0,NEUTRAL,6855079322688946179,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:53,24931.0,2,49862.0,NEUTRAL,6855079331278880790,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:54,24933.0,1,24933.0,BUY,6855079335573848075,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:56,24931.0,3,74793.0,NEUTRAL,6855079344163782667,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:56,24931.0,3,74793.0,NEUTRAL,6855079344163782687,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:28:57,24931.0,2,49862.0,NEUTRAL,6855079348458749959,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:01,24931.0,2,49862.0,NEUTRAL,6855079365638619147,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:02,24931.0,1,24931.0,NEUTRAL,6855079369933586446,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:04,24932.0,1,24932.0,BUY,6855079378523521042,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:05,24935.0,1,24935.0,BUY,6855079382818488406,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:05,24936.0,2,49872.0,NEUTRAL,6855079382818488448,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:08,24937.0,1,24937.0,BUY,6855079395703390223,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:09,24937.0,2,49874.0,BUY,6855079399998357535,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:11,24934.0,1,24934.0,NEUTRAL,6855079408588292111,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:13,24935.0,2,49870.0,NEUTRAL,6855079417178226709,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:15,24934.0,1,24934.0,NEUTRAL,6855079425768161310,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:15,24933.0,1,24933.0,SELL,6855079425768161313,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:16,24934.0,1,24934.0,NEUTRAL,6855079430063128591,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:17,24935.0,2,49870.0,NEUTRAL,6855079434358095899,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:21,24934.0,1,24934.0,BUY,6855079451537965075,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:22,24935.0,3,74805.0,NEUTRAL,6855079455832932373,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:27,24936.0,3,74808.0,NEUTRAL,6855079477307768839,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:31,24937.0,1,24937.0,BUY,6855079494487638027,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:31,24938.0,1,24938.0,NEUTRAL,6855079494487638086,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:31,24938.0,3,74814.0,NEUTRAL,6855079494487638101,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:32,24939.0,1,24939.0,BUY,6855079498782605323,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:32,24940.0,1,24940.0,NEUTRAL,6855079498782605356,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:33,24941.0,1,24941.0,BUY,6855079503077572627,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:35,24938.0,3,74814.0,NEUTRAL,6855079511667507244,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:38,24938.0,1,24938.0,SELL,6855079524552409091,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:39,24939.0,3,74817.0,NEUTRAL,6855079528847376414,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:42,24943.0,1,24943.0,NEUTRAL,6855079541732278287,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:42,24945.0,1,24945.0,BUY,6855079541732278334,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:43,24946.0,3,74838.0,NEUTRAL,6855079546027245623,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:44,24947.0,1,24947.0,BUY,6855079550322212871,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:44,24945.0,1,24945.0,NEUTRAL,6855079550322212946,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:44,24947.0,1,24947.0,BUY,6855079550322212965,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:46,24945.0,1,24945.0,SELL,6855079558912147459,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:46,24945.0,1,24945.0,SELL,6855079558912147497,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:47,24947.0,3,74841.0,NEUTRAL,6855079563207114767,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:49,24945.0,1,24945.0,SELL,6855079571797049351,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:51,24941.0,3,74823.0,NEUTRAL,6855079580386983954,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:53,24940.0,1,24940.0,NEUTRAL,6855079588976918546,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:55,24941.0,3,74823.0,NEUTRAL,6855079597566853143,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:57,24939.0,1,24939.0,SELL,6855079606156787735,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:58,24940.0,1,24940.0,SELL,6855079610451755011,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:29:59,24943.0,3,74829.0,NEUTRAL,6855079614746722338,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:00,24944.0,1,24944.0,BUY,6855079619041689744,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:00,24945.0,1,24945.0,BUY,6855079619041689779,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:00,24946.0,1,24946.0,BUY,6855079619041689886,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:02,24952.0,1,24952.0,BUY,6855079627631624452,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:02,24952.0,1,24952.0,BUY,6855079627631624486,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:02,24946.0,1,24946.0,SELL,6855079627631624687,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:03,24950.0,1,24950.0,NEUTRAL,6855079631926591579,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:03,24950.0,2,49900.0,BUY,6855079631926591677,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:03,24951.0,1,24951.0,NEUTRAL,6855079631926591784,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:03,24950.0,2,49900.0,NEUTRAL,6855079631926591787,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:04,24952.0,1,24952.0,BUY,6855079636221558811,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:04,24953.0,1,24953.0,BUY,6855079636221558814,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:05,24952.0,1,24952.0,BUY,6855079640516526229,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:05,24952.0,1,24952.0,BUY,6855079640516526240,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:05,24948.0,1,24948.0,SELL,6855079640516526315,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:05,24947.0,1,24947.0,SELL,6855079640516526546,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:06,24945.0,1,24945.0,SELL,6855079644811493391,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:07,24942.0,1,24942.0,SELL,6855079649106460845,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:07,24941.0,1,24941.0,SELL,6855079649106460895,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:07,24940.0,1,24940.0,SELL,6855079649106460918,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:08,24938.0,3,74814.0,SELL,6855079653401427975,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:09,24937.0,1,24937.0,BUY,6855079657696395349,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:09,24932.0,1,24932.0,SELL,6855079657696395360,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:10,24932.0,1,24932.0,BUY,6855079661991362590,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:10,24930.0,1,24930.0,NEUTRAL,6855079661991362641,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:11,24930.0,1,24930.0,SELL,6855079666286329962,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:11,24932.0,1,24932.0,NEUTRAL,6855079666286329977,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:11,24933.0,3,74799.0,NEUTRAL,6855079666286330046,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:12,24931.0,1,24931.0,SELL,6855079670581297255,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:12,24930.0,1,24930.0,SELL,6855079670581297270,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:12,24928.0,1,24928.0,SELL,6855079670581297283,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:12,24927.0,1,24927.0,SELL,6855079670581297286,AUTO_MATCH,REALTIME
HK.999010,2020-07-30 09:30:12,24927.0,1,24927.0,SELL,6855079670581297293,AUTO_MATCH,REALTIME
