pair_id,cash_inflow,order_time
39465.0,-20.0,2020-04-01 18:10:00
39467.0,1.0,2020-04-01 18:20:00
39469.0,-38.0,2020-04-01 18:24:00
39471.0,-8.0,2020-04-01 18:34:00
39473.0,-13.0,2020-04-01 18:42:00
39475.0,9.0,2020-04-01 18:54:00
39477.0,-21.0,2020-04-01 18:57:00
39479.0,22.0,2020-04-01 19:10:00
39481.0,-1.0,2020-04-01 19:12:00
39483.0,-21.0,2020-04-01 19:18:00
39485.0,51.0,2020-04-01 19:45:00
39487.0,6.0,2020-04-01 19:54:00
39489.0,-4.0,2020-04-01 19:59:00
39491.0,42.0,2020-04-01 20:20:00
39493.0,-16.0,2020-04-01 20:26:00
39495.0,-21.0,2020-04-01 20:32:00
39497.0,4.0,2020-04-01 20:41:00
39499.0,-10.0,2020-04-01 20:44:00
39501.0,3.0,2020-04-01 20:53:00
39503.0,-9.0,2020-04-01 21:07:00
39505.0,9.0,2020-04-01 21:15:00
39507.0,28.0,2020-04-01 21:31:00
39509.0,18.0,2020-04-01 21:37:00
39511.0,-15.0,2020-04-01 21:39:00
39513.0,-29.0,2020-04-01 21:48:00
39515.0,-30.0,2020-04-01 21:54:00
39517.0,-39.0,2020-04-01 21:59:00
39519.0,-16.0,2020-04-01 22:10:00
39521.0,1.0,2020-04-01 22:25:00
39523.0,-30.0,2020-04-01 22:34:00
39525.0,-15.0,2020-04-01 22:41:00
39527.0,-35.0,2020-04-01 22:47:00
39529.0,-12.0,2020-04-01 22:55:00
39531.0,14.0,2020-04-01 23:04:00
39533.0,-3.0,2020-04-01 23:16:00
39535.0,-25.0,2020-04-01 23:22:00
39537.0,-49.0,2020-04-01 23:24:00
39539.0,197.0,2020-04-01 23:58:00
39541.0,-35.0,2020-04-02 00:01:00
39543.0,3.0,2020-04-02 00:09:00
39545.0,-12.0,2020-04-02 00:13:00
39547.0,-21.0,2020-04-02 00:14:00
39549.0,-37.0,2020-04-02 00:20:00
39551.0,-13.0,2020-04-02 00:26:00
39553.0,-21.0,2020-04-02 00:27:00
39555.0,61.0,2020-04-02 00:48:00
39557.0,-13.0,2020-04-02 00:50:00
39559.0,-28.0,2020-04-02 00:55:00
39561.0,-37.0,2020-04-02 01:00:00
39563.0,-8.0,2020-04-02 01:06:00
39565.0,-5.0,2020-04-02 01:09:00
39567.0,-3.0,2020-04-02 01:14:00
39569.0,-6.0,2020-04-02 01:15:00
39571.0,-19.0,2020-04-02 01:23:00
39573.0,-9.0,2020-04-02 01:30:00
39575.0,15.0,2020-04-02 01:40:00
39577.0,76.0,2020-04-02 02:04:00
39579.0,6.0,2020-04-02 02:05:00
39581.0,-12.0,2020-04-02 02:11:00
39583.0,14.0,2020-04-02 02:24:00
39585.0,1.0,2020-04-02 02:27:00
39587.0,6.0,2020-04-02 02:38:00
39589.0,2.0,2020-04-02 02:53:00
39591.0,-20.0,2020-04-02 09:17:00
39593.0,160.0,2020-04-02 09:36:00
39595.0,27.0,2020-04-02 09:39:00
39597.0,-50.0,2020-04-02 09:41:00
39599.0,-100.0,2020-04-02 09:47:00
39601.0,-11.0,2020-04-02 09:56:00
39603.0,-34.0,2020-04-02 10:04:00
39605.0,76.0,2020-04-02 10:29:00
39607.0,-1.0,2020-04-02 10:41:00
39609.0,38.0,2020-04-02 11:00:00
39611.0,-12.0,2020-04-02 11:03:00
39613.0,-38.0,2020-04-02 11:07:00
39615.0,-18.0,2020-04-02 11:13:00
39617.0,59.0,2020-04-02 11:29:00
39619.0,-33.0,2020-04-02 11:34:00
39621.0,46.0,2020-04-02 11:53:00
39623.0,135.0,2020-04-02 13:25:00
39625.0,-16.0,2020-04-02 13:30:00
39627.0,-55.0,2020-04-02 13:31:00
39629.0,55.0,2020-04-02 13:44:00
39631.0,5.0,2020-04-02 13:46:00
39633.0,-16.0,2020-04-02 13:53:00
39635.0,-60.0,2020-04-02 13:58:00
39637.0,33.0,2020-04-02 14:13:00
39639.0,-2.0,2020-04-02 14:22:00
39641.0,-43.0,2020-04-02 14:26:00
39643.0,-12.0,2020-04-02 14:32:00
39645.0,80.0,2020-04-02 15:00:00
39647.0,-3.0,2020-04-02 15:06:00
39649.0,-41.0,2020-04-02 15:09:00
39651.0,-37.0,2020-04-02 15:14:00
39653.0,14.0,2020-04-02 15:20:00
39655.0,-8.0,2020-04-02 15:21:00
39657.0,-17.0,2020-04-02 15:29:00
39659.0,37.0,2020-04-02 15:41:00
39661.0,41.0,2020-04-02 15:53:00
39663.0,-16.0,2020-04-02 15:55:00
39665.0,30.0,2020-04-02 16:08:00
39667.0,12.0,2020-04-02 16:12:00
39669.0,7.0,2020-04-02 16:25:00
39671.0,19.0,2020-04-02 17:24:00
39673.0,-30.0,2020-04-02 17:27:00
39675.0,31.0,2020-04-02 17:46:00
39677.0,-12.0,2020-04-02 17:49:00
39679.0,-17.0,2020-04-02 17:55:00
39681.0,-63.0,2020-04-02 18:02:00
39683.0,1.0,2020-04-02 18:10:00
39685.0,20.0,2020-04-02 18:19:00
39687.0,-20.0,2020-04-02 18:21:00
39689.0,21.0,2020-04-02 18:51:00
39691.0,-9.0,2020-04-02 19:00:00
39693.0,-30.0,2020-04-02 19:05:00
39695.0,-10.0,2020-04-02 19:16:00
39697.0,32.0,2020-04-02 19:34:00
39699.0,-16.0,2020-04-02 19:37:00
39701.0,-9.0,2020-04-02 19:44:00
39703.0,-12.0,2020-04-02 19:50:00
39705.0,29.0,2020-04-02 20:06:00
39707.0,26.0,2020-04-02 20:17:00
39709.0,-10.0,2020-04-02 20:18:00
39711.0,-6.0,2020-04-02 20:24:00
39713.0,-14.0,2020-04-02 20:26:00
39715.0,126.0,2020-04-02 20:47:00
39717.0,-6.0,2020-04-02 20:52:00
39719.0,112.0,2020-04-02 21:22:00
39721.0,48.0,2020-04-02 21:42:00
39723.0,72.0,2020-04-02 21:54:00
39725.0,107.0,2020-04-02 22:18:00
39727.0,-67.0,2020-04-02 22:21:00
39729.0,-37.0,2020-04-02 22:27:00
39731.0,-84.0,2020-04-02 22:31:00
39733.0,59.0,2020-04-02 22:44:00
39735.0,27.0,2020-04-02 22:58:00
39737.0,8.0,2020-04-02 23:05:00
39739.0,46.0,2020-04-02 23:16:00
39741.0,-1.0,2020-04-02 23:24:00
39743.0,25.0,2020-04-02 23:34:00
39745.0,-10.0,2020-04-02 23:40:00
39747.0,-27.0,2020-04-02 23:44:00
39749.0,-37.0,2020-04-02 23:53:00
39751.0,-31.0,2020-04-03 00:00:00
39753.0,30.0,2020-04-03 00:12:00
39755.0,54.0,2020-04-03 00:37:00
39757.0,16.0,2020-04-03 00:58:00
39759.0,14.0,2020-04-03 01:05:00
39761.0,-21.0,2020-04-03 01:08:00
39763.0,91.0,2020-04-03 01:25:00
39765.0,-35.0,2020-04-03 01:27:00
39767.0,-28.0,2020-04-03 01:36:00
39769.0,25.0,2020-04-03 01:51:00
39771.0,-23.0,2020-04-03 01:52:00
39773.0,-24.0,2020-04-03 02:00:00
39775.0,22.0,2020-04-03 02:15:00
39777.0,-57.0,2020-04-03 02:21:00
39779.0,-34.0,2020-04-03 02:26:00
39781.0,33.0,2020-04-03 02:36:00
39783.0,-13.0,2020-04-03 02:37:00
39785.0,-13.0,2020-04-03 02:45:00
39787.0,-10.0,2020-04-03 02:51:00
39789.0,8.0,2020-04-03 09:18:00
39791.0,-55.0,2020-04-03 09:23:00
39793.0,39.0,2020-04-03 09:40:00
39795.0,-17.0,2020-04-03 09:50:00
39797.0,16.0,2020-04-03 09:58:00
39799.0,-46.0,2020-04-03 10:00:00
39801.0,-26.0,2020-04-03 10:08:00
39803.0,35.0,2020-04-03 10:25:00
39805.0,-3.0,2020-04-03 10:37:00
39807.0,-47.0,2020-04-03 10:42:00
39809.0,-27.0,2020-04-03 10:50:00
39811.0,-24.0,2020-04-03 10:57:00
39813.0,-27.0,2020-04-03 11:03:00
39815.0,7.0,2020-04-03 11:11:00
39817.0,-29.0,2020-04-03 11:13:00
39819.0,8.0,2020-04-03 11:28:00
39821.0,-4.0,2020-04-03 11:35:00
39823.0,-39.0,2020-04-03 11:40:00
39825.0,-9.0,2020-04-03 11:47:00
39827.0,11.0,2020-04-03 11:51:00
39829.0,-5.0,2020-04-03 11:52:00
39831.0,-14.0,2020-04-03 11:58:00
39833.0,-58.0,2020-04-03 13:01:00
39835.0,6.0,2020-04-03 13:10:00
39837.0,-15.0,2020-04-03 13:18:00
39839.0,-21.0,2020-04-03 13:25:00
39841.0,-32.0,2020-04-03 13:29:00
39843.0,-11.0,2020-04-03 13:36:00
39845.0,85.0,2020-04-03 14:02:00
39847.0,40.0,2020-04-03 14:27:00
39849.0,-7.0,2020-04-03 14:40:00
39851.0,-35.0,2020-04-03 14:46:00
39853.0,21.0,2020-04-03 14:56:00
39855.0,-7.0,2020-04-03 15:07:00
39857.0,-11.0,2020-04-03 15:12:00
39859.0,-2.0,2020-04-03 15:24:00
39861.0,80.0,2020-04-03 15:52:00
39863.0,9.0,2020-04-03 15:54:00
39865.0,-14.0,2020-04-03 15:57:00
39867.0,-9.0,2020-04-03 16:05:00
39869.0,6.0,2020-04-03 16:16:00
39871.0,16.0,2020-04-03 16:29:00
39873.0,-49.0,2020-04-03 17:16:00
39875.0,32.0,2020-04-03 17:29:00
39877.0,-2.0,2020-04-03 17:35:00
39879.0,-18.0,2020-04-03 17:42:00
39881.0,9.0,2020-04-03 17:49:00
39883.0,1.0,2020-04-03 17:52:00
39885.0,22.0,2020-04-03 18:02:00
39887.0,3.0,2020-04-03 18:03:00
39889.0,-6.0,2020-04-03 18:13:00
39891.0,-1.0,2020-04-03 18:20:00
39893.0,-4.0,2020-04-03 18:21:00
39895.0,-6.0,2020-04-03 18:26:00
39897.0,-14.0,2020-04-03 18:30:00
39899.0,-23.0,2020-04-03 18:34:00
39901.0,-16.0,2020-04-03 18:40:00
39903.0,-15.0,2020-04-03 18:47:00
39905.0,-10.0,2020-04-03 18:56:00
39907.0,-5.0,2020-04-03 19:05:00
39909.0,-22.0,2020-04-03 19:10:00
39911.0,-10.0,2020-04-03 19:16:00
39913.0,-16.0,2020-04-03 19:20:00
39915.0,-24.0,2020-04-03 19:24:00
39917.0,25.0,2020-04-03 19:44:00
39919.0,-57.0,2020-04-03 19:48:00
39921.0,102.0,2020-04-03 20:06:00
39923.0,75.0,2020-04-03 20:26:00
39925.0,-10.0,2020-04-03 20:27:00
39927.0,-1.0,2020-04-03 20:28:00
39929.0,-7.0,2020-04-03 20:30:00
39931.0,-19.0,2020-04-03 20:36:00
39933.0,-6.0,2020-04-03 20:45:00
39935.0,-2.0,2020-04-03 20:53:00
39937.0,-2.0,2020-04-03 20:54:00
39939.0,-16.0,2020-04-03 21:02:00
39941.0,-10.0,2020-04-03 21:11:00
39943.0,-24.0,2020-04-03 21:17:00
39945.0,-14.0,2020-04-03 21:22:00
39947.0,2.0,2020-04-03 21:25:00
39949.0,5.0,2020-04-03 21:26:00
39951.0,-1.0,2020-04-03 21:28:00
39953.0,-20.0,2020-04-03 21:30:00
39955.0,-33.0,2020-04-03 21:35:00
39957.0,9.0,2020-04-03 21:48:00
39959.0,13.0,2020-04-03 21:59:00
39961.0,-8.0,2020-04-03 22:06:00
39963.0,-21.0,2020-04-03 22:10:00
39965.0,-22.0,2020-04-03 22:16:00
39967.0,83.0,2020-04-03 22:41:00
39969.0,1.0,2020-04-03 22:42:00
39971.0,0.0,2020-04-03 22:44:00
39973.0,-9.0,2020-04-03 22:55:00
39975.0,-27.0,2020-04-03 23:00:00
39977.0,-21.0,2020-04-03 23:06:00
39979.0,89.0,2020-04-03 23:34:00
39981.0,-15.0,2020-04-03 23:39:00
39983.0,56.0,2020-04-03 23:56:00
39985.0,-8.0,2020-04-04 00:04:00
39987.0,16.0,2020-04-04 00:24:00
39989.0,-11.0,2020-04-04 00:29:00
39991.0,-12.0,2020-04-04 00:30:00
39993.0,6.0,2020-04-04 00:49:00
39995.0,-11.0,2020-04-04 00:55:00
39997.0,29.0,2020-04-04 01:16:00
39999.0,-8.0,2020-04-04 01:20:00
40001.0,-17.0,2020-04-04 01:23:00
40003.0,29.0,2020-04-04 01:36:00
40005.0,-15.0,2020-04-04 01:42:00
40007.0,-14.0,2020-04-04 01:47:00
40009.0,-11.0,2020-04-04 01:53:00
40011.0,-18.0,2020-04-04 02:02:00
40013.0,-30.0,2020-04-04 02:07:00
40015.0,3.0,2020-04-04 02:16:00
40017.0,28.0,2020-04-04 02:35:00
40019.0,0.0,2020-04-04 02:39:00
40021.0,-15.0,2020-04-04 02:44:00
40023.0,-20.0,2020-04-04 02:50:00
40025.0,587.0,2020-04-06 09:25:00
40027.0,21.0,2020-04-06 09:28:00
40029.0,-6.0,2020-04-06 09:29:00
40031.0,206.0,2020-04-06 09:59:00
40033.0,58.0,2020-04-06 10:13:00
40035.0,-31.0,2020-04-06 10:15:00
40037.0,-28.0,2020-04-06 10:21:00
40039.0,90.0,2020-04-06 10:40:00
40041.0,105.0,2020-04-06 11:09:00
40043.0,1.0,2020-04-06 11:11:00
40045.0,-5.0,2020-04-06 11:21:00
40047.0,-21.0,2020-04-06 11:30:00
40049.0,40.0,2020-04-06 11:43:00
40051.0,-28.0,2020-04-06 11:46:00
40053.0,-32.0,2020-04-06 11:52:00
40055.0,-25.0,2020-04-06 11:57:00
40057.0,-14.0,2020-04-06 13:09:00
40059.0,0.0,2020-04-06 13:19:00
40061.0,6.0,2020-04-06 13:27:00
40063.0,-21.0,2020-04-06 13:30:00
40065.0,243.0,2020-04-06 13:59:00
40067.0,-18.0,2020-04-06 14:04:00
40069.0,10.0,2020-04-06 14:14:00
40071.0,16.0,2020-04-06 14:24:00
40073.0,-2.0,2020-04-06 14:30:00
40075.0,31.0,2020-04-06 14:44:00
40077.0,4.0,2020-04-06 14:46:00
40079.0,18.0,2020-04-06 14:58:00
40081.0,7.0,2020-04-06 15:04:00
40083.0,-4.0,2020-04-06 15:05:00
40085.0,-5.0,2020-04-06 15:06:00
40087.0,19.0,2020-04-06 15:07:00
40089.0,9.0,2020-04-06 15:15:00
40091.0,-21.0,2020-04-06 15:20:00
40093.0,-26.0,2020-04-06 15:26:00
40095.0,-25.0,2020-04-06 15:31:00
40097.0,-40.0,2020-04-06 15:34:00
40099.0,-13.0,2020-04-06 15:48:00
40101.0,-17.0,2020-04-06 16:06:00
40103.0,-10.0,2020-04-06 16:13:00
40105.0,-23.0,2020-04-06 16:16:00
40107.0,3.0,2020-04-06 16:21:00
40109.0,17.0,2020-04-06 16:25:00
40111.0,-9.0,2020-04-06 16:28:00
40113.0,-16.0,2020-04-06 17:20:00
40115.0,-26.0,2020-04-06 17:25:00
40117.0,8.0,2020-04-06 17:37:00
40119.0,-25.0,2020-04-06 17:43:00
40121.0,-4.0,2020-04-06 17:50:00
40123.0,9.0,2020-04-06 18:05:00
40125.0,-23.0,2020-04-06 18:08:00
40127.0,10.0,2020-04-06 18:19:00
40129.0,-17.0,2020-04-06 18:24:00
40131.0,-8.0,2020-04-06 18:28:00
40133.0,-3.0,2020-04-06 18:31:00
40135.0,-6.0,2020-04-06 18:38:00
40137.0,5.0,2020-04-06 18:50:00
40139.0,4.0,2020-04-06 18:59:00
40141.0,-18.0,2020-04-06 19:02:00
40143.0,-17.0,2020-04-06 19:11:00
40145.0,-1.0,2020-04-06 19:21:00
40147.0,-3.0,2020-04-06 19:23:00
40149.0,-8.0,2020-04-06 19:24:00
40151.0,-5.0,2020-04-06 19:25:00
40153.0,5.0,2020-04-06 19:28:00
40155.0,3.0,2020-04-06 19:29:00
40157.0,0.0,2020-04-06 19:31:00
40159.0,-6.0,2020-04-06 19:32:00
40161.0,-3.0,2020-04-06 19:37:00
40163.0,-12.0,2020-04-06 19:38:00
40165.0,2.0,2020-04-06 19:55:00
40167.0,31.0,2020-04-06 20:14:00
40169.0,-3.0,2020-04-06 20:20:00
40171.0,-5.0,2020-04-06 20:23:00
40173.0,3.0,2020-04-06 20:31:00
40175.0,-2.0,2020-04-06 20:38:00
40177.0,17.0,2020-04-06 21:02:00
40179.0,-25.0,2020-04-06 21:06:00
40181.0,37.0,2020-04-06 21:26:00
40183.0,-15.0,2020-04-06 21:31:00
40185.0,-20.0,2020-04-06 21:33:00
40187.0,-8.0,2020-04-06 21:42:00
40189.0,77.0,2020-04-06 22:08:00
40191.0,-27.0,2020-04-06 22:13:00
40193.0,12.0,2020-04-06 22:27:00
40195.0,16.0,2020-04-06 22:37:00
40197.0,-23.0,2020-04-06 22:43:00
40199.0,-7.0,2020-04-06 22:55:00
40201.0,-21.0,2020-04-06 23:02:00
40203.0,-25.0,2020-04-06 23:03:00
40205.0,16.0,2020-04-06 23:15:00
40207.0,-8.0,2020-04-06 23:16:00
40209.0,-4.0,2020-04-06 23:17:00
40211.0,1.0,2020-04-06 23:26:00
40213.0,6.0,2020-04-06 23:37:00
40215.0,-24.0,2020-04-06 23:43:00
40217.0,1.0,2020-04-06 23:56:00
40219.0,-6.0,2020-04-07 00:04:00
40221.0,-17.0,2020-04-07 00:12:00
40223.0,-15.0,2020-04-07 00:19:00
40225.0,7.0,2020-04-07 00:30:00
40227.0,0.0,2020-04-07 00:39:00
40229.0,-16.0,2020-04-07 00:41:00
40231.0,-10.0,2020-04-07 00:49:00
40233.0,-15.0,2020-04-07 00:54:00
40235.0,-1.0,2020-04-07 00:59:00
40237.0,13.0,2020-04-07 01:08:00
40239.0,-5.0,2020-04-07 01:12:00
40241.0,19.0,2020-04-07 01:29:00
40243.0,2.0,2020-04-07 01:39:00
40245.0,23.0,2020-04-07 01:58:00
40247.0,-13.0,2020-04-07 02:00:00
40249.0,-18.0,2020-04-07 02:05:00
40251.0,19.0,2020-04-07 02:27:00
40253.0,-4.0,2020-04-07 02:36:00
40255.0,-2.0,2020-04-07 02:38:00
40257.0,-4.0,2020-04-07 02:44:00
40259.0,-4.0,2020-04-07 02:53:00
40261.0,131.0,2020-04-07 09:27:00
40263.0,131.0,2020-04-07 09:48:00
40265.0,-2.0,2020-04-07 09:57:00
40267.0,119.0,2020-04-07 10:25:00
40269.0,-2.0,2020-04-07 10:36:00
40271.0,-62.0,2020-04-07 10:41:00
40273.0,-17.0,2020-04-07 10:47:00
40275.0,-12.0,2020-04-07 10:57:00
40277.0,-5.0,2020-04-07 11:16:00
40279.0,51.0,2020-04-07 11:39:00
40281.0,-45.0,2020-04-07 11:46:00
40283.0,-7.0,2020-04-07 11:58:00
40285.0,80.0,2020-04-07 13:14:00
40287.0,-20.0,2020-04-07 13:21:00
40289.0,-31.0,2020-04-07 13:26:00
40291.0,-16.0,2020-04-07 13:35:00
40293.0,94.0,2020-04-07 13:58:00
40295.0,-44.0,2020-04-07 14:04:00
40297.0,81.0,2020-04-07 14:25:00
40299.0,9.0,2020-04-07 14:32:00
40301.0,-26.0,2020-04-07 14:33:00
40303.0,-26.0,2020-04-07 14:38:00
40305.0,-17.0,2020-04-07 14:47:00
40307.0,-41.0,2020-04-07 14:53:00
40309.0,69.0,2020-04-07 15:08:00
40311.0,-17.0,2020-04-07 15:09:00
40313.0,-9.0,2020-04-07 15:18:00
40315.0,2.0,2020-04-07 15:36:00
40317.0,58.0,2020-04-07 16:02:00
40319.0,-36.0,2020-04-07 16:06:00
40321.0,79.0,2020-04-07 16:24:00
40323.0,-10.0,2020-04-07 16:25:00
40325.0,-55.0,2020-04-07 17:18:00
40327.0,-74.0,2020-04-07 17:24:00
40329.0,-8.0,2020-04-07 17:32:00
40331.0,-3.0,2020-04-07 17:44:00
40333.0,-32.0,2020-04-07 17:52:00
40335.0,-29.0,2020-04-07 17:56:00
40337.0,57.0,2020-04-07 18:11:00
40339.0,-46.0,2020-04-07 18:16:00
40341.0,-27.0,2020-04-07 18:30:00
40343.0,-16.0,2020-04-07 18:41:00
40345.0,37.0,2020-04-07 18:56:00
40347.0,-14.0,2020-04-07 18:58:00
40349.0,-33.0,2020-04-07 19:02:00
40351.0,-12.0,2020-04-07 19:10:00
40353.0,5.0,2020-04-07 19:22:00
40355.0,-30.0,2020-04-07 19:26:00
40357.0,-4.0,2020-04-07 19:34:00
40359.0,-3.0,2020-04-07 19:49:00
40361.0,-39.0,2020-04-07 19:56:00
40363.0,12.0,2020-04-07 20:06:00
40365.0,-14.0,2020-04-07 20:14:00
40367.0,-11.0,2020-04-07 20:21:00
40369.0,76.0,2020-04-07 20:55:00
40371.0,22.0,2020-04-07 21:10:00
40373.0,21.0,2020-04-07 21:25:00
40375.0,77.0,2020-04-07 21:47:00
40377.0,-35.0,2020-04-07 21:50:00
40379.0,-30.0,2020-04-07 21:56:00
40381.0,-23.0,2020-04-07 22:03:00
40383.0,111.0,2020-04-07 22:21:00
40385.0,-63.0,2020-04-07 22:24:00
40387.0,-31.0,2020-04-07 22:31:00
40389.0,-27.0,2020-04-07 22:39:00
40391.0,42.0,2020-04-07 22:58:00
40393.0,8.0,2020-04-07 23:05:00
40395.0,-23.0,2020-04-07 23:06:00
40397.0,-20.0,2020-04-07 23:13:00
40399.0,8.0,2020-04-07 23:19:00
40401.0,-15.0,2020-04-07 23:21:00
40403.0,-9.0,2020-04-07 23:28:00
40405.0,55.0,2020-04-07 23:49:00
40407.0,11.0,2020-04-07 23:58:00
40409.0,-4.0,2020-04-08 00:00:00
40411.0,-11.0,2020-04-08 00:01:00
40413.0,-3.0,2020-04-08 00:02:00
40415.0,-12.0,2020-04-08 00:04:00
40417.0,27.0,2020-04-08 00:14:00
40419.0,-48.0,2020-04-08 00:18:00
40421.0,-31.0,2020-04-08 00:25:00
40423.0,-1.0,2020-04-08 00:32:00
40425.0,-21.0,2020-04-08 00:35:00
40427.0,-10.0,2020-04-08 00:43:00
40429.0,-19.0,2020-04-08 00:52:00
40431.0,-1.0,2020-04-08 01:07:00
40433.0,-43.0,2020-04-08 01:10:00
40435.0,17.0,2020-04-08 01:18:00
40437.0,-5.0,2020-04-08 01:19:00
40439.0,0.0,2020-04-08 01:26:00
40441.0,0.0,2020-04-08 01:31:00
40443.0,6.0,2020-04-08 01:46:00
40445.0,-19.0,2020-04-08 01:52:00
40447.0,40.0,2020-04-08 02:14:00
40449.0,-32.0,2020-04-08 02:17:00
40451.0,-15.0,2020-04-08 02:25:00
40453.0,-32.0,2020-04-08 02:31:00
40455.0,69.0,2020-04-08 03:00:00
40457.0,98.0,2020-04-08 09:30:00
40459.0,140.0,2020-04-08 09:55:00
40461.0,-44.0,2020-04-08 10:00:00
40463.0,-61.0,2020-04-08 10:04:00
40465.0,54.0,2020-04-08 10:28:00
40467.0,50.0,2020-04-08 10:47:00
40469.0,-25.0,2020-04-08 10:49:00
40471.0,9.0,2020-04-08 11:11:00
40473.0,-25.0,2020-04-08 11:18:00
40475.0,-14.0,2020-04-08 11:23:00
40477.0,-15.0,2020-04-08 11:31:00
40479.0,-1.0,2020-04-08 11:39:00
40481.0,2.0,2020-04-08 11:48:00
40483.0,7.0,2020-04-08 11:49:00
40485.0,-8.0,2020-04-08 11:51:00
40487.0,-101.0,2020-04-08 12:00:00
40489.0,32.0,2020-04-08 13:18:00
40491.0,52.0,2020-04-08 13:45:00
40493.0,-13.0,2020-04-08 13:57:00
40495.0,138.0,2020-04-08 14:32:00
40497.0,-26.0,2020-04-08 14:38:00
40499.0,-23.0,2020-04-08 14:44:00
40501.0,-16.0,2020-04-08 14:53:00
40503.0,-35.0,2020-04-08 14:58:00
40505.0,15.0,2020-04-08 15:06:00
40507.0,-4.0,2020-04-08 15:16:00
40509.0,-46.0,2020-04-08 15:20:00
40511.0,-27.0,2020-04-08 15:27:00
40513.0,-55.0,2020-04-08 15:31:00
40515.0,-43.0,2020-04-08 15:39:00
40517.0,-16.0,2020-04-08 15:47:00
40519.0,-30.0,2020-04-08 15:52:00
40521.0,-11.0,2020-04-08 15:59:00
40523.0,-5.0,2020-04-08 16:08:00
40525.0,-34.0,2020-04-08 16:13:00
40527.0,64.0,2020-04-08 17:19:00
40529.0,-2.0,2020-04-08 17:26:00
40531.0,-37.0,2020-04-08 17:30:00
40533.0,-3.0,2020-04-08 17:37:00
40535.0,-13.0,2020-04-08 17:40:00
40537.0,-20.0,2020-04-08 17:52:00
40539.0,5.0,2020-04-08 18:00:00
40541.0,6.0,2020-04-08 18:14:00
40543.0,-31.0,2020-04-08 18:18:00
40545.0,20.0,2020-04-08 18:30:00
40547.0,-17.0,2020-04-08 18:32:00
40549.0,-26.0,2020-04-08 18:38:00
40551.0,-1.0,2020-04-08 18:54:00
40553.0,57.0,2020-04-08 19:23:00
40555.0,9.0,2020-04-08 19:38:00
40557.0,-17.0,2020-04-08 19:43:00
40559.0,-11.0,2020-04-08 19:52:00
40561.0,44.0,2020-04-08 20:14:00
40563.0,-1.0,2020-04-08 20:15:00
40565.0,-17.0,2020-04-08 20:16:00
40567.0,-16.0,2020-04-08 20:17:00
40569.0,-12.0,2020-04-08 20:24:00
40571.0,20.0,2020-04-08 20:36:00
40573.0,-4.0,2020-04-08 20:37:00
40575.0,-17.0,2020-04-08 20:45:00
40577.0,-26.0,2020-04-08 20:53:00
40579.0,-19.0,2020-04-08 21:01:00
40581.0,24.0,2020-04-08 21:15:00
40583.0,-9.0,2020-04-08 21:19:00
40585.0,-13.0,2020-04-08 21:30:00
40587.0,-2.0,2020-04-08 21:43:00
40589.0,-40.0,2020-04-08 21:47:00
40591.0,54.0,2020-04-08 22:05:00
40593.0,-9.0,2020-04-08 22:07:00
40595.0,-8.0,2020-04-08 22:14:00
40597.0,49.0,2020-04-08 22:40:00
40599.0,-10.0,2020-04-08 22:48:00
40601.0,21.0,2020-04-08 23:07:00
40603.0,-41.0,2020-04-08 23:12:00
40605.0,110.0,2020-04-08 23:46:00
40607.0,21.0,2020-04-09 00:08:00
40609.0,-18.0,2020-04-09 00:11:00
40611.0,-28.0,2020-04-09 00:17:00
40613.0,-11.0,2020-04-09 00:27:00
40615.0,-6.0,2020-04-09 00:35:00
40617.0,-15.0,2020-04-09 00:38:00
40619.0,-39.0,2020-04-09 00:40:00
40621.0,-5.0,2020-04-09 00:48:00
40623.0,18.0,2020-04-09 01:01:00
40625.0,11.0,2020-04-09 01:12:00
40627.0,-9.0,2020-04-09 01:18:00
40629.0,3.0,2020-04-09 01:23:00
40631.0,3.0,2020-04-09 01:24:00
40633.0,2.0,2020-04-09 01:31:00
40635.0,33.0,2020-04-09 01:49:00
40637.0,-11.0,2020-04-09 01:53:00
40639.0,-1.0,2020-04-09 02:02:00
40641.0,4.0,2020-04-09 02:23:00
40643.0,-34.0,2020-04-09 02:25:00
40645.0,52.0,2020-04-09 02:47:00
40647.0,10.0,2020-04-09 02:56:00
40649.0,-25.0,2020-04-09 09:17:00
40651.0,-34.0,2020-04-09 09:28:00
40653.0,-69.0,2020-04-09 09:33:00
40655.0,11.0,2020-04-09 09:47:00
40657.0,-4.0,2020-04-09 10:00:00
40659.0,-65.0,2020-04-09 10:08:00
40661.0,30.0,2020-04-09 10:20:00
40663.0,124.0,2020-04-09 10:52:00
40665.0,23.0,2020-04-09 11:06:00
40667.0,-12.0,2020-04-09 11:10:00
40669.0,11.0,2020-04-09 11:23:00
40671.0,-18.0,2020-04-09 11:25:00
40673.0,23.0,2020-04-09 11:42:00
40675.0,-16.0,2020-04-09 11:44:00
40677.0,-1.0,2020-04-09 11:57:00
40679.0,-4.0,2020-04-09 13:04:00
40681.0,-5.0,2020-04-09 13:07:00
40683.0,19.0,2020-04-09 13:15:00
40685.0,-3.0,2020-04-09 13:18:00
40687.0,16.0,2020-04-09 13:28:00
40689.0,4.0,2020-04-09 13:35:00
40691.0,-1.0,2020-04-09 13:43:00
40693.0,-9.0,2020-04-09 13:48:00
40695.0,-2.0,2020-04-09 13:58:00
40697.0,38.0,2020-04-09 14:14:00
40699.0,3.0,2020-04-09 14:15:00
