code,time_key,cumulative_cash_inflow,holding
HK_FUTURE.999010,2019-11-18 17:26:00,-29931.0,1
HK_FUTURE.999010,2019-11-18 17:30:00,23373.0,-1
HK_FUTURE.999010,2019-11-18 17:37:00,-29933.0,1
HK_FUTURE.999010,2019-11-18 18:00:00,23383.0,-1
HK_FUTURE.999010,2019-11-18 18:04:00,-29959.0,1
HK_FUTURE.999010,2019-11-18 18:10:00,23371.0,-1
HK_FUTURE.999010,2019-11-18 18:36:00,-29927.0,1
HK_FUTURE.999010,2019-11-18 18:39:00,23357.0,-1
HK_FUTURE.999010,2019-11-18 18:58:00,-29915.0,1
HK_FUTURE.999010,2019-11-18 19:01:00,23341.0,-1
HK_FUTURE.999010,2019-11-18 19:07:00,-29921.0,1
HK_FUTURE.999010,2019-11-18 19:12:00,23335.0,-1
HK_FUTURE.999010,2019-11-18 19:20:00,-29917.0,1
HK_FUTURE.999010,2019-11-18 19:23:00,23335.0,-1
HK_FUTURE.999010,2019-11-18 19:32:00,-29915.0,1
HK_FUTURE.999010,2019-11-18 19:36:00,23317.0,-1
HK_FUTURE.999010,2019-11-18 19:40:00,-29939.0,1
HK_FUTURE.999010,2019-11-18 19:48:00,23313.0,-1
HK_FUTURE.999010,2019-11-18 20:05:00,-29919.0,1
HK_FUTURE.999010,2019-11-18 20:16:00,23331.0,-1
HK_FUTURE.999010,2019-11-18 20:27:00,-29917.0,1
HK_FUTURE.999010,2019-11-18 20:54:00,23347.0,-1
HK_FUTURE.999010,2019-11-18 21:01:00,-29923.0,1
HK_FUTURE.999010,2019-11-18 21:03:00,23329.0,-1
HK_FUTURE.999010,2019-11-18 21:15:00,-29917.0,1
HK_FUTURE.999010,2019-11-18 21:20:00,23317.0,-1
HK_FUTURE.999010,2019-11-18 21:37:00,-29769.0,1
HK_FUTURE.999010,2019-11-18 21:41:00,23323.0,-1
HK_FUTURE.999010,2019-11-18 21:44:00,-29781.0,1
HK_FUTURE.999010,2019-11-18 21:58:00,23339.0,-1
HK_FUTURE.999010,2019-11-18 22:05:00,-29795.0,1
HK_FUTURE.999010,2019-11-18 22:10:00,23307.0,-1
HK_FUTURE.999010,2019-11-18 22:17:00,-29809.0,1
HK_FUTURE.999010,2019-11-18 22:39:00,23319.0,-1
HK_FUTURE.999010,2019-11-18 22:51:00,-29761.0,1
HK_FUTURE.999010,2019-11-18 23:17:00,23345.0,-1
HK_FUTURE.999010,2019-11-18 23:35:00,-29721.0,1
HK_FUTURE.999010,2019-11-18 23:37:00,23351.0,-1
HK_FUTURE.999010,2019-11-18 23:38:00,-29735.0,1
HK_FUTURE.999010,2019-11-18 23:58:00,23391.0,-1
HK_FUTURE.999010,2019-11-19 00:02:00,-29751.0,1
HK_FUTURE.999010,2019-11-19 00:08:00,23371.0,-1
HK_FUTURE.999010,2019-11-19 00:12:00,-29811.0,1
HK_FUTURE.999010,2019-11-19 00:20:00,23349.0,-1
HK_FUTURE.999010,2019-11-19 00:24:00,-29853.0,1
HK_FUTURE.999010,2019-11-19 00:33:00,23363.0,-1
HK_FUTURE.999010,2019-11-19 00:35:00,-29865.0,1
HK_FUTURE.999010,2019-11-19 00:42:00,23369.0,-1
HK_FUTURE.999010,2019-11-19 00:52:00,-29867.0,1
HK_FUTURE.999010,2019-11-19 00:58:00,23359.0,-1
HK_FUTURE.999010,2019-11-19 01:12:00,-29861.0,1
HK_FUTURE.999010,2019-11-19 01:28:00,23347.0,-1
HK_FUTURE.999010,2019-11-19 01:38:00,-29851.0,1
HK_FUTURE.999010,2019-11-19 01:46:00,23339.0,-1
HK_FUTURE.999010,2019-11-19 01:54:00,-29847.0,1
HK_FUTURE.999010,2019-11-19 01:56:00,23335.0,-1
HK_FUTURE.999010,2019-11-19 02:02:00,-29857.0,1
HK_FUTURE.999010,2019-11-19 02:06:00,23329.0,-1
HK_FUTURE.999010,2019-11-19 02:09:00,-29859.0,1
HK_FUTURE.999010,2019-11-19 02:13:00,23329.0,-1
HK_FUTURE.999010,2019-11-19 02:19:00,-29853.0,1
HK_FUTURE.999010,2019-11-19 02:26:00,23323.0,-1
HK_FUTURE.999010,2019-11-19 02:44:00,-29849.0,1
HK_FUTURE.999010,2019-11-19 02:52:00,23319.0,-1
HK_FUTURE.999010,2019-11-19 02:57:00,-29851.0,1
HK_FUTURE.999010,2019-11-19 02:58:00,23323.0,-1
HK_FUTURE.999010,2019-11-19 02:59:00,-29853.0,1
HK_FUTURE.999010,2019-11-19 09:17:00,23207.0,-1
HK_FUTURE.999010,2019-11-19 09:22:00,-30021.0,1
HK_FUTURE.999010,2019-11-19 09:27:00,23119.0,-1
HK_FUTURE.999010,2019-11-19 09:33:00,-30169.0,1
HK_FUTURE.999010,2019-11-19 10:03:00,23561.0,-1
HK_FUTURE.999010,2019-11-19 10:10:00,-30237.0,1
HK_FUTURE.999010,2019-11-19 10:19:00,23557.0,-1
HK_FUTURE.999010,2019-11-19 10:21:00,-30293.0,1
HK_FUTURE.999010,2019-11-19 10:32:00,23533.0,-1
HK_FUTURE.999010,2019-11-19 10:34:00,-30357.0,1
HK_FUTURE.999010,2019-11-19 10:42:00,23547.0,-1
HK_FUTURE.999010,2019-11-19 10:43:00,-30389.0,1
HK_FUTURE.999010,2019-11-19 10:50:00,23485.0,-1
HK_FUTURE.999010,2019-11-19 10:57:00,-30453.0,1
HK_FUTURE.999010,2019-11-19 11:02:00,23393.0,-1
HK_FUTURE.999010,2019-11-19 11:12:00,-30473.0,1
HK_FUTURE.999010,2019-11-19 11:16:00,23347.0,-1
HK_FUTURE.999010,2019-11-19 11:28:00,-30467.0,1
HK_FUTURE.999010,2019-11-19 11:52:00,23391.0,-1
HK_FUTURE.999010,2019-11-19 13:01:00,-30489.0,1
HK_FUTURE.999010,2019-11-19 13:10:00,23405.0,-1
HK_FUTURE.999010,2019-11-19 13:14:00,-30497.0,1
HK_FUTURE.999010,2019-11-19 13:22:00,23411.0,-1
HK_FUTURE.999010,2019-11-19 13:27:00,-30511.0,1
HK_FUTURE.999010,2019-11-19 13:37:00,23355.0,-1
HK_FUTURE.999010,2019-11-19 13:44:00,-30545.0,1
HK_FUTURE.999010,2019-11-19 14:04:00,23445.0,-1
HK_FUTURE.999010,2019-11-19 14:09:00,-30537.0,1
HK_FUTURE.999010,2019-11-19 14:10:00,23451.0,-1
HK_FUTURE.999010,2019-11-19 14:15:00,-30523.0,1
HK_FUTURE.999010,2019-11-19 14:17:00,23441.0,-1
HK_FUTURE.999010,2019-11-19 14:22:00,-30585.0,1
HK_FUTURE.999010,2019-11-19 14:41:00,23459.0,-1
HK_FUTURE.999010,2019-11-19 14:45:00,-30603.0,1
HK_FUTURE.999010,2019-11-19 14:49:00,23435.0,-1
HK_FUTURE.999010,2019-11-19 14:53:00,-30641.0,1
HK_FUTURE.999010,2019-11-19 15:03:00,23437.0,-1
HK_FUTURE.999010,2019-11-19 15:12:00,-30641.0,1
HK_FUTURE.999010,2019-11-19 15:22:00,23455.0,-1
HK_FUTURE.999010,2019-11-19 15:27:00,-30661.0,1
HK_FUTURE.999010,2019-11-19 15:38:00,23493.0,-1
HK_FUTURE.999010,2019-11-19 15:39:00,-30655.0,1
HK_FUTURE.999010,2019-11-19 15:59:00,23493.0,-1
HK_FUTURE.999010,2019-11-19 16:16:00,-30651.0,1
HK_FUTURE.999010,2019-11-19 16:21:00,23453.0,-1
HK_FUTURE.999010,2019-11-19 16:27:00,-30687.0,1
HK_FUTURE.999010,2019-11-19 17:21:00,23453.0,-1
HK_FUTURE.999010,2019-11-19 17:24:00,-30739.0,1
HK_FUTURE.999010,2019-11-19 17:31:00,23419.0,-1
HK_FUTURE.999010,2019-11-19 17:39:00,-30741.0,1
HK_FUTURE.999010,2019-11-19 17:44:00,23423.0,-1
HK_FUTURE.999010,2019-11-19 17:45:00,-30741.0,1
HK_FUTURE.999010,2019-11-19 18:04:00,23457.0,-1
HK_FUTURE.999010,2019-11-19 18:13:00,-30741.0,1
HK_FUTURE.999010,2019-11-19 18:28:00,23471.0,-1
HK_FUTURE.999010,2019-11-19 18:32:00,-30763.0,1
HK_FUTURE.999010,2019-11-19 18:38:00,23455.0,-1
HK_FUTURE.999010,2019-11-19 18:43:00,-30777.0,1
HK_FUTURE.999010,2019-11-19 18:48:00,23449.0,-1
HK_FUTURE.999010,2019-11-19 19:32:00,-30719.0,1
HK_FUTURE.999010,2019-11-19 19:41:00,23445.0,-1
HK_FUTURE.999010,2019-11-19 20:01:00,-30705.0,1
HK_FUTURE.999010,2019-11-19 20:03:00,23439.0,-1
HK_FUTURE.999010,2019-11-19 20:20:00,-30699.0,1
HK_FUTURE.999010,2019-11-19 20:30:00,23431.0,-1
HK_FUTURE.999010,2019-11-19 20:44:00,-30691.0,1
HK_FUTURE.999010,2019-11-19 20:47:00,23415.0,-1
HK_FUTURE.999010,2019-11-19 21:00:00,-30697.0,1
HK_FUTURE.999010,2019-11-19 21:04:00,23399.0,-1
HK_FUTURE.999010,2019-11-19 21:10:00,-30707.0,1
HK_FUTURE.999010,2019-11-19 21:26:00,23391.0,-1
HK_FUTURE.999010,2019-11-19 21:55:00,-30663.0,1
HK_FUTURE.999010,2019-11-19 21:59:00,23381.0,-1
HK_FUTURE.999010,2019-11-19 22:03:00,-30683.0,1
HK_FUTURE.999010,2019-11-19 22:11:00,23379.0,-1
HK_FUTURE.999010,2019-11-19 22:19:00,-30679.0,1
HK_FUTURE.999010,2019-11-19 22:22:00,23369.0,-1
HK_FUTURE.999010,2019-11-19 22:50:00,-30571.0,1
HK_FUTURE.999010,2019-11-19 22:56:00,23353.0,-1
HK_FUTURE.999010,2019-11-19 23:00:00,-30583.0,1
HK_FUTURE.999010,2019-11-19 23:05:00,23321.0,-1
HK_FUTURE.999010,2019-11-19 23:22:00,-30563.0,1
HK_FUTURE.999010,2019-11-19 23:26:00,23305.0,-1
HK_FUTURE.999010,2019-11-19 23:33:00,-30553.0,1
HK_FUTURE.999010,2019-11-19 23:39:00,23283.0,-1
HK_FUTURE.999010,2019-11-19 23:45:00,-30577.0,1
HK_FUTURE.999010,2019-11-19 23:49:00,23247.0,-1
HK_FUTURE.999010,2019-11-20 00:06:00,-30559.0,1
HK_FUTURE.999010,2019-11-20 00:14:00,23247.0,-1
HK_FUTURE.999010,2019-11-20 00:16:00,-30575.0,1
HK_FUTURE.999010,2019-11-20 00:21:00,23241.0,-1
HK_FUTURE.999010,2019-11-20 00:22:00,-30581.0,1
HK_FUTURE.999010,2019-11-20 00:46:00,23283.0,-1
HK_FUTURE.999010,2019-11-20 00:56:00,-30573.0,1
HK_FUTURE.999010,2019-11-20 01:14:00,23307.0,-1
HK_FUTURE.999010,2019-11-20 01:18:00,-30601.0,1
HK_FUTURE.999010,2019-11-20 01:24:00,23307.0,-1
HK_FUTURE.999010,2019-11-20 01:25:00,-30597.0,1
HK_FUTURE.999010,2019-11-20 01:28:00,23293.0,-1
HK_FUTURE.999010,2019-11-20 01:49:00,-30613.0,1
HK_FUTURE.999010,2019-11-20 01:56:00,23275.0,-1
HK_FUTURE.999010,2019-11-20 02:12:00,-30593.0,1
HK_FUTURE.999010,2019-11-20 02:21:00,23285.0,-1
HK_FUTURE.999010,2019-11-20 02:22:00,-30601.0,1
HK_FUTURE.999010,2019-11-20 02:27:00,23279.0,-1
HK_FUTURE.999010,2019-11-20 02:30:00,-30609.0,1
HK_FUTURE.999010,2019-11-20 02:39:00,23263.0,-1
HK_FUTURE.999010,2019-11-20 02:44:00,-30623.0,1
HK_FUTURE.999010,2019-11-20 02:49:00,23261.0,-1
HK_FUTURE.999010,2019-11-20 03:00:00,-30633.0,1
HK_FUTURE.999010,2019-11-20 09:17:00,23097.0,-1
HK_FUTURE.999010,2019-11-20 09:35:00,-30727.0,1
HK_FUTURE.999010,2019-11-20 09:41:00,22973.0,-1
HK_FUTURE.999010,2019-11-20 09:53:00,-30645.0,1
HK_FUTURE.999010,2019-11-20 09:57:00,23001.0,-1
HK_FUTURE.999010,2019-11-20 09:59:00,-30685.0,1
HK_FUTURE.999010,2019-11-20 10:06:00,22971.0,-1
HK_FUTURE.999010,2019-11-20 10:11:00,-30747.0,1
HK_FUTURE.999010,2019-11-20 10:22:00,23025.0,-1
HK_FUTURE.999010,2019-11-20 10:23:00,-30765.0,1
HK_FUTURE.999010,2019-11-20 10:29:00,23015.0,-1
HK_FUTURE.999010,2019-11-20 10:31:00,-30799.0,1
HK_FUTURE.999010,2019-11-20 10:40:00,23015.0,-1
HK_FUTURE.999010,2019-11-20 10:48:00,-30783.0,1
HK_FUTURE.999010,2019-11-20 11:00:00,22989.0,-1
HK_FUTURE.999010,2019-11-20 11:06:00,-30829.0,1
HK_FUTURE.999010,2019-11-20 11:11:00,22961.0,-1
HK_FUTURE.999010,2019-11-20 11:23:00,-30855.0,1
HK_FUTURE.999010,2019-11-20 11:39:00,22957.0,-1
HK_FUTURE.999010,2019-11-20 11:45:00,-30875.0,1
HK_FUTURE.999010,2019-11-20 11:52:00,22955.0,-1
HK_FUTURE.999010,2019-11-20 13:03:00,-30893.0,1
HK_FUTURE.999010,2019-11-20 13:12:00,22941.0,-1
HK_FUTURE.999010,2019-11-20 13:26:00,-30863.0,1
HK_FUTURE.999010,2019-11-20 13:34:00,22927.0,-1
HK_FUTURE.999010,2019-11-20 13:41:00,-30877.0,1
HK_FUTURE.999010,2019-11-20 14:04:00,22971.0,-1
HK_FUTURE.999010,2019-11-20 14:08:00,-30897.0,1
HK_FUTURE.999010,2019-11-20 14:14:00,22941.0,-1
HK_FUTURE.999010,2019-11-20 14:40:00,-30807.0,1
HK_FUTURE.999010,2019-11-20 14:44:00,22917.0,-1
HK_FUTURE.999010,2019-11-20 14:48:00,-30833.0,1
HK_FUTURE.999010,2019-11-20 15:19:00,22957.0,-1
HK_FUTURE.999010,2019-11-20 15:32:00,-30871.0,1
HK_FUTURE.999010,2019-11-20 15:40:00,22939.0,-1
HK_FUTURE.999010,2019-11-20 15:51:00,-30813.0,1
HK_FUTURE.999010,2019-11-20 16:01:00,22931.0,-1
HK_FUTURE.999010,2019-11-20 16:09:00,-30849.0,1
HK_FUTURE.999010,2019-11-20 16:14:00,22857.0,-1
HK_FUTURE.999010,2019-11-20 16:24:00,-30833.0,1
HK_FUTURE.999010,2019-11-20 16:26:00,22851.0,-1
HK_FUTURE.999010,2019-11-20 17:24:00,-30743.0,1
HK_FUTURE.999010,2019-11-20 17:41:00,22901.0,-1
HK_FUTURE.999010,2019-11-20 17:46:00,-30765.0,1
HK_FUTURE.999010,2019-11-20 17:51:00,22881.0,-1
HK_FUTURE.999010,2019-11-20 18:04:00,-30769.0,1
HK_FUTURE.999010,2019-11-20 18:11:00,22865.0,-1
HK_FUTURE.999010,2019-11-20 18:23:00,-30755.0,1
HK_FUTURE.999010,2019-11-20 18:27:00,22853.0,-1
HK_FUTURE.999010,2019-11-20 18:34:00,-30765.0,1
HK_FUTURE.999010,2019-11-20 18:41:00,22853.0,-1
HK_FUTURE.999010,2019-11-20 18:43:00,-30763.0,1
HK_FUTURE.999010,2019-11-20 18:57:00,22855.0,-1
HK_FUTURE.999010,2019-11-20 19:17:00,-30713.0,1
HK_FUTURE.999010,2019-11-20 19:20:00,22861.0,-1
HK_FUTURE.999010,2019-11-20 19:23:00,-30707.0,1
HK_FUTURE.999010,2019-11-20 19:26:00,22857.0,-1
HK_FUTURE.999010,2019-11-20 19:34:00,-30719.0,1
HK_FUTURE.999010,2019-11-20 20:18:00,22921.0,-1
HK_FUTURE.999010,2019-11-20 20:25:00,-30723.0,1
HK_FUTURE.999010,2019-11-20 20:29:00,22913.0,-1
HK_FUTURE.999010,2019-11-20 20:36:00,-30731.0,1
HK_FUTURE.999010,2019-11-20 20:42:00,22907.0,-1
HK_FUTURE.999010,2019-11-20 20:52:00,-30721.0,1
HK_FUTURE.999010,2019-11-20 20:55:00,22899.0,-1
HK_FUTURE.999010,2019-11-20 21:10:00,-30725.0,1
HK_FUTURE.999010,2019-11-20 21:30:00,22927.0,-1
HK_FUTURE.999010,2019-11-20 21:33:00,-30741.0,1
HK_FUTURE.999010,2019-11-20 21:40:00,22915.0,-1
HK_FUTURE.999010,2019-11-20 21:45:00,-30743.0,1
HK_FUTURE.999010,2019-11-20 21:48:00,22899.0,-1
HK_FUTURE.999010,2019-11-20 21:56:00,-30743.0,1
HK_FUTURE.999010,2019-11-20 21:59:00,22887.0,-1
HK_FUTURE.999010,2019-11-20 22:09:00,-30753.0,1
HK_FUTURE.999010,2019-11-20 22:18:00,22895.0,-1
HK_FUTURE.999010,2019-11-20 22:24:00,-30755.0,1
HK_FUTURE.999010,2019-11-20 22:28:00,22891.0,-1
HK_FUTURE.999010,2019-11-20 22:35:00,-30791.0,1
HK_FUTURE.999010,2019-11-20 22:47:00,22889.0,-1
HK_FUTURE.999010,2019-11-20 22:50:00,-30825.0,1
HK_FUTURE.999010,2019-11-20 22:56:00,22869.0,-1
HK_FUTURE.999010,2019-11-20 23:00:00,-30849.0,1
HK_FUTURE.999010,2019-11-20 23:08:00,22861.0,-1
HK_FUTURE.999010,2019-11-20 23:31:00,-30805.0,1
HK_FUTURE.999010,2019-11-20 23:41:00,22877.0,-1
HK_FUTURE.999010,2019-11-20 23:52:00,-30789.0,1
HK_FUTURE.999010,2019-11-21 00:01:00,22873.0,-1
HK_FUTURE.999010,2019-11-21 00:05:00,-30809.0,1
HK_FUTURE.999010,2019-11-21 00:12:00,22847.0,-1
HK_FUTURE.999010,2019-11-21 00:21:00,-30815.0,1
HK_FUTURE.999010,2019-11-21 00:33:00,22831.0,-1
HK_FUTURE.999010,2019-11-21 01:12:00,-30781.0,1
HK_FUTURE.999010,2019-11-21 01:18:00,22825.0,-1
HK_FUTURE.999010,2019-11-21 01:41:00,-30739.0,1
HK_FUTURE.999010,2019-11-21 01:45:00,22823.0,-1
HK_FUTURE.999010,2019-11-21 02:07:00,-30585.0,1
HK_FUTURE.999010,2019-11-21 02:09:00,22793.0,-1
HK_FUTURE.999010,2019-11-21 02:25:00,-30527.0,1
HK_FUTURE.999010,2019-11-21 02:33:00,22771.0,-1
HK_FUTURE.999010,2019-11-21 02:40:00,-30519.0,1
HK_FUTURE.999010,2019-11-21 02:42:00,22771.0,-1
HK_FUTURE.999010,2019-11-21 02:47:00,-30549.0,1
HK_FUTURE.999010,2019-11-21 02:52:00,22777.0,-1
HK_FUTURE.999010,2019-11-21 02:54:00,-30581.0,1
HK_FUTURE.999010,2019-11-21 09:17:00,22535.0,-1
HK_FUTURE.999010,2019-11-21 09:52:00,-30117.0,1
HK_FUTURE.999010,2019-11-21 09:56:00,22487.0,-1
HK_FUTURE.999010,2019-11-21 09:59:00,-30203.0,1
HK_FUTURE.999010,2019-11-21 10:18:00,22501.0,-1
HK_FUTURE.999010,2019-11-21 10:23:00,-30425.0,1
HK_FUTURE.999010,2019-11-21 10:31:00,22441.0,-1
HK_FUTURE.999010,2019-11-21 10:34:00,-30501.0,1
HK_FUTURE.999010,2019-11-21 10:39:00,22379.0,-1
HK_FUTURE.999010,2019-11-21 10:44:00,-30517.0,1
HK_FUTURE.999010,2019-11-21 10:46:00,22351.0,-1
HK_FUTURE.999010,2019-11-21 10:52:00,-30589.0,1
HK_FUTURE.999010,2019-11-21 10:58:00,22341.0,-1
HK_FUTURE.999010,2019-11-21 11:01:00,-30671.0,1
HK_FUTURE.999010,2019-11-21 11:06:00,22253.0,-1
HK_FUTURE.999010,2019-11-21 11:19:00,-30641.0,1
HK_FUTURE.999010,2019-11-21 11:23:00,22227.0,-1
HK_FUTURE.999010,2019-11-21 11:28:00,-30669.0,1
HK_FUTURE.999010,2019-11-21 11:35:00,22233.0,-1
HK_FUTURE.999010,2019-11-21 11:37:00,-30687.0,1
HK_FUTURE.999010,2019-11-21 11:45:00,22199.0,-1
HK_FUTURE.999010,2019-11-21 11:51:00,-30725.0,1
HK_FUTURE.999010,2019-11-21 11:56:00,22173.0,-1
HK_FUTURE.999010,2019-11-21 13:06:00,-30745.0,1
HK_FUTURE.999010,2019-11-21 13:12:00,22153.0,-1
HK_FUTURE.999010,2019-11-21 13:18:00,-30743.0,1
HK_FUTURE.999010,2019-11-21 13:22:00,22149.0,-1
HK_FUTURE.999010,2019-11-21 13:32:00,-30731.0,1
HK_FUTURE.999010,2019-11-21 13:37:00,22125.0,-1
HK_FUTURE.999010,2019-11-21 13:39:00,-30785.0,1
HK_FUTURE.999010,2019-11-21 13:47:00,22109.0,-1
HK_FUTURE.999010,2019-11-21 13:57:00,-30773.0,1
HK_FUTURE.999010,2019-11-21 14:01:00,22083.0,-1
HK_FUTURE.999010,2019-11-21 14:05:00,-30813.0,1
HK_FUTURE.999010,2019-11-21 14:10:00,22053.0,-1
HK_FUTURE.999010,2019-11-21 14:20:00,-30805.0,1
HK_FUTURE.999010,2019-11-21 14:50:00,22107.0,-1
HK_FUTURE.999010,2019-11-21 15:00:00,-30807.0,1
HK_FUTURE.999010,2019-11-21 15:02:00,22107.0,-1
HK_FUTURE.999010,2019-11-21 15:09:00,-30863.0,1
HK_FUTURE.999010,2019-11-21 15:15:00,22065.0,-1
HK_FUTURE.999010,2019-11-21 15:16:00,-30865.0,1
HK_FUTURE.999010,2019-11-21 15:18:00,22067.0,-1
HK_FUTURE.999010,2019-11-21 15:19:00,-30867.0,1
HK_FUTURE.999010,2019-11-21 15:24:00,22075.0,-1
HK_FUTURE.999010,2019-11-21 15:27:00,-30863.0,1
HK_FUTURE.999010,2019-11-21 15:35:00,22091.0,-1
HK_FUTURE.999010,2019-11-21 15:38:00,-30873.0,1
HK_FUTURE.999010,2019-11-21 15:48:00,22075.0,-1
HK_FUTURE.999010,2019-11-21 15:58:00,-30867.0,1
HK_FUTURE.999010,2019-11-21 16:00:00,22059.0,-1
HK_FUTURE.999010,2019-11-21 16:06:00,-30893.0,1
HK_FUTURE.999010,2019-11-21 16:11:00,22033.0,-1
HK_FUTURE.999010,2019-11-21 16:18:00,-30893.0,1
HK_FUTURE.999010,2019-11-21 16:20:00,22021.0,-1
HK_FUTURE.999010,2019-11-21 17:21:00,-30893.0,1
HK_FUTURE.999010,2019-11-21 17:24:00,22015.0,-1
HK_FUTURE.999010,2019-11-21 17:33:00,-30903.0,1
HK_FUTURE.999010,2019-11-21 17:53:00,22043.0,-1
HK_FUTURE.999010,2019-11-21 18:01:00,-30901.0,1
HK_FUTURE.999010,2019-11-21 18:28:00,22167.0,-1
HK_FUTURE.999010,2019-11-21 18:34:00,-30927.0,1
HK_FUTURE.999010,2019-11-21 18:39:00,22135.0,-1
HK_FUTURE.999010,2019-11-21 18:48:00,-30943.0,1
HK_FUTURE.999010,2019-11-21 18:55:00,22117.0,-1
HK_FUTURE.999010,2019-11-21 18:58:00,-30961.0,1
HK_FUTURE.999010,2019-11-21 19:03:00,22109.0,-1
HK_FUTURE.999010,2019-11-21 19:15:00,-30959.0,1
HK_FUTURE.999010,2019-11-21 19:27:00,22105.0,-1
HK_FUTURE.999010,2019-11-21 19:37:00,-30965.0,1
HK_FUTURE.999010,2019-11-21 19:57:00,22121.0,-1
HK_FUTURE.999010,2019-11-21 20:11:00,-30967.0,1
HK_FUTURE.999010,2019-11-21 20:14:00,22105.0,-1
HK_FUTURE.999010,2019-11-21 20:21:00,-30967.0,1
HK_FUTURE.999010,2019-11-21 20:24:00,22089.0,-1
HK_FUTURE.999010,2019-11-21 20:33:00,-30969.0,1
HK_FUTURE.999010,2019-11-21 20:37:00,22075.0,-1
HK_FUTURE.999010,2019-11-21 20:48:00,-30979.0,1
HK_FUTURE.999010,2019-11-21 21:02:00,22083.0,-1
HK_FUTURE.999010,2019-11-21 21:05:00,-30995.0,1
HK_FUTURE.999010,2019-11-21 21:06:00,22075.0,-1
HK_FUTURE.999010,2019-11-21 21:37:00,-31043.0,1
HK_FUTURE.999010,2019-11-21 21:39:00,22053.0,-1
HK_FUTURE.999010,2019-11-21 21:47:00,-31061.0,1
HK_FUTURE.999010,2019-11-21 21:50:00,22037.0,-1
HK_FUTURE.999010,2019-11-21 22:17:00,-31061.0,1
HK_FUTURE.999010,2019-11-21 22:30:00,22053.0,-1
HK_FUTURE.999010,2019-11-21 22:50:00,-30965.0,1
HK_FUTURE.999010,2019-11-21 23:03:00,22081.0,-1
HK_FUTURE.999010,2019-11-21 23:08:00,-31005.0,1
HK_FUTURE.999010,2019-11-21 23:17:00,22083.0,-1
HK_FUTURE.999010,2019-11-21 23:40:00,-30891.0,1
HK_FUTURE.999010,2019-11-21 23:55:00,22093.0,-1
HK_FUTURE.999010,2019-11-22 00:00:00,-30929.0,1
HK_FUTURE.999010,2019-11-22 00:14:00,22127.0,-1
HK_FUTURE.999010,2019-11-22 00:26:00,-30927.0,1
HK_FUTURE.999010,2019-11-22 00:31:00,22101.0,-1
HK_FUTURE.999010,2019-11-22 00:42:00,-30927.0,1
HK_FUTURE.999010,2019-11-22 00:53:00,22099.0,-1
HK_FUTURE.999010,2019-11-22 01:06:00,-30935.0,1
HK_FUTURE.999010,2019-11-22 01:21:00,22109.0,-1
HK_FUTURE.999010,2019-11-22 01:26:00,-30937.0,1
HK_FUTURE.999010,2019-11-22 01:31:00,22119.0,-1
HK_FUTURE.999010,2019-11-22 01:32:00,-30935.0,1
HK_FUTURE.999010,2019-11-22 01:49:00,22129.0,-1
HK_FUTURE.999010,2019-11-22 01:56:00,-30941.0,1
HK_FUTURE.999010,2019-11-22 01:58:00,22115.0,-1
HK_FUTURE.999010,2019-11-22 02:00:00,-30961.0,1
HK_FUTURE.999010,2019-11-22 02:01:00,22117.0,-1
HK_FUTURE.999010,2019-11-22 02:02:00,-30967.0,1
HK_FUTURE.999010,2019-11-22 02:16:00,22109.0,-1
HK_FUTURE.999010,2019-11-22 02:22:00,-30979.0,1
HK_FUTURE.999010,2019-11-22 02:24:00,22081.0,-1
HK_FUTURE.999010,2019-11-22 02:32:00,-30995.0,1
HK_FUTURE.999010,2019-11-22 02:36:00,22069.0,-1
HK_FUTURE.999010,2019-11-22 02:45:00,-30987.0,1
HK_FUTURE.999010,2019-11-22 02:46:00,22059.0,-1
HK_FUTURE.999010,2019-11-22 02:51:00,-30999.0,1
HK_FUTURE.999010,2019-11-22 02:58:00,22057.0,-1
HK_FUTURE.999010,2019-11-22 09:17:00,-31233.0,1
HK_FUTURE.999010,2019-11-22 09:26:00,21901.0,-1
HK_FUTURE.999010,2019-11-22 09:27:00,-31271.0,1
HK_FUTURE.999010,2019-11-22 09:39:00,21951.0,-1
HK_FUTURE.999010,2019-11-22 09:46:00,-31255.0,1
HK_FUTURE.999010,2019-11-22 09:51:00,21905.0,-1
HK_FUTURE.999010,2019-11-22 09:58:00,-31325.0,1
HK_FUTURE.999010,2019-11-22 10:05:00,21861.0,-1
HK_FUTURE.999010,2019-11-22 10:13:00,-31341.0,1
HK_FUTURE.999010,2019-11-22 10:16:00,21837.0,-1
HK_FUTURE.999010,2019-11-22 10:26:00,-31285.0,1
HK_FUTURE.999010,2019-11-22 10:32:00,21817.0,-1
HK_FUTURE.999010,2019-11-22 10:37:00,-31277.0,1
HK_FUTURE.999010,2019-11-22 10:41:00,21841.0,-1
HK_FUTURE.999010,2019-11-22 10:42:00,-31265.0,1
HK_FUTURE.999010,2019-11-22 10:43:00,21825.0,-1
HK_FUTURE.999010,2019-11-22 11:03:00,-31193.0,1
HK_FUTURE.999010,2019-11-22 11:05:00,21815.0,-1
HK_FUTURE.999010,2019-11-22 11:13:00,-31223.0,1
HK_FUTURE.999010,2019-11-22 11:18:00,21795.0,-1
HK_FUTURE.999010,2019-11-22 11:24:00,-31221.0,1
HK_FUTURE.999010,2019-11-22 11:41:00,21819.0,-1
HK_FUTURE.999010,2019-11-22 11:45:00,-31245.0,1
